row_label_raw,row_label_full,Hội đồng Quản trị,Ông Trần Đình Long,Chủ tịch,numeric__Ông Trần Đình Long,numeric__Chủ tịch
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Trần Tuấn Dương,Phó Chủ tịch,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Nguyễn Mạnh Tuấn,Phó Chủ tịch,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Doãn Gia Cường,Phó Chủ tịch,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Nguyễn Ngọc Quang,Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Hoàng Quang Việt,Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Nguyễn Việt Thắng,Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Chu Quang Vũ,Thành viên (từ ngày 11/4/2024),,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Đăng Ngọc Khánh,Thành viên (từ ngày 11/4/2024),,
