row_label_raw,row_label_full,col_0,Giá gốc và giá trị hợp lý > 31/12/2024VND,Giá gốc và giá trị hợp lý > 1/1/2024VND,numeric__Giá gốc và giá trị hợp lý > 31/12/2024VND,numeric__Giá gốc và giá trị hợp lý > 1/1/2024VND
Tiền gửi có kỳ hạn – ngắn hạn (*),Tiền gửi có kỳ hạn – ngắn hạn (*),Tiền gửi có kỳ hạn – ngắn hạn (*),18.974.716.730.905,22.177.303.502.481,18974716730905.0,22177303502481.0
Tiền gửi có kỳ hạn – dài hạn (**),Tiền gửi có kỳ hạn – dài hạn (**),Tiền gửi có kỳ hạn – dài hạn (**),136.500.000.000,40.000.000.000,136500000000.0,40000000000.0
,,,19.111.216.730.905,22.217.303.502.481,19111216730905.0,22217303502481.0
