row_label_raw,row_label_full,Họ và tên,Chức vụ,Năm nayTriệu đồng,numeric__Chức vụ,numeric__Năm nayTriệu đồng
Ông Nguyễn Cảnh Vinh,Ông Nguyễn Cảnh Vinh,Ông Nguyễn Cảnh Vinh,Quyền Tổng Giám đốc,4.852,,4852.0
Ông Trần Tấn Lộc,Ông Trần Tấn Lộc,Ông Trần Tấn Lộc,Phó Tổng Giám đốc,2.656,,2656.0
Ông Đảo Hồng Châu,Ông Đảo Hồng Châu,Ông Đảo Hồng Châu,Phó Tổng Giám đốc,2.713,,2713.0
Bà Đình Thị Thu Thảo,Bà Đình Thị Thu Thảo,Bà Đình Thị Thu Thảo,Phó Tổng Giám đốc,2.743,,2743.0
Bà Văn Thái Bảo Nhi,Bà Văn Thái Bảo Nhi,Bà Văn Thái Bảo Nhi,Phó Tổng Giám đốc,2.626,,2626.0
Ông Nguyễn Hồ Hoàng Vũ,Ông Nguyễn Hồ Hoàng Vũ,Ông Nguyễn Hồ Hoàng Vũ,Phó Tổng Giám đốc kiểmGiám đốc Tài chính,2.530,,2530.0
Ông Nguyễn Hướng Minh,Ông Nguyễn Hướng Minh,Ông Nguyễn Hướng Minh,Phó Tổng Giám đốc,3.108,,3108.0
Ông Lã Quang Trung,Ông Lã Quang Trung,Ông Lã Quang Trung,Kế toán Trường,466,,466.0
Tổng cộng (*),Tổng cộng (*),Tổng cộng (*),,21.694,,21694.0
