row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,1.320.384,1.078.970,1320384.0,1078970.0
Thuế TNDN theo thuế suất 20% áp dụng cho Ngân hàng,Thuế TNDN theo thuế suất 20% áp dụng cho Ngân hàng,Thuế TNDN theo thuế suất 20% áp dụng cho Ngân hàng,264.077,215.794,264077.0,215794.0
Các khoản điều chỉnh giảm (*):,Các khoản điều chỉnh giảm (*):,Các khoản điều chỉnh giảm (*):,,,,
- Thu nhập từ cổ tức không chịu thuế,Các khoản điều chỉnh giảm (*): > - Thu nhập từ cổ tức không chịu thuế,- Thu nhập từ cổ tức không chịu thuế,(625),(807),-625.0,-807.0
- Thu nhập khác không chịu thuế,Các khoản điều chỉnh giảm (*): > - Thu nhập khác không chịu thuế,- Thu nhập khác không chịu thuế,(1.545),-,-1545.0,
Các khoản điều chỉnh tăng (*):,Các khoản điều chỉnh tăng (*):,Các khoản điều chỉnh tăng (*):,,,,
- Chi phí không được trừ,Các khoản điều chỉnh tăng (*): > - Chi phí không được trừ,- Chi phí không được trừ,2.005,558,2005.0,558.0
Điều chỉnh khác,Các khoản điều chỉnh tăng (*): > Điều chỉnh khác,Điều chỉnh khác,1.661,10.505,1661.0,10505.0
Chi phí thuế TNDN ước tính trong năm,Các khoản điều chỉnh tăng (*): > Chi phí thuế TNDN ước tính trong năm,Chi phí thuế TNDN ước tính trong năm,265.573,226.050,265573.0,226050.0
