row_label_raw,row_label_full,Quyền sử dụng đất không thời hạn Triệu đồng,Phần mềm máy vi tínhTriệu đồng,Tổng cộngTriệu đồng,numeric__Phần mềm máy vi tínhTriệu đồng,numeric__Tổng cộngTriệu đồng
2.304.967,2.304.967,2.304.967,469.470,2.774.437,469470.0,2774437.0
-,-,-,22.324,22.324,22324.0,22324.0
2.304.967,2.304.967,2.304.967,491.794,2.796.761,491794.0,2796761.0
-,-,-,184.065,184.065,184065.0,184065.0
-,-,-,39.480,39.480,39480.0,39480.0
-,-,-,223.545,223.545,223545.0,223545.0
2.304.967,2.304.967,2.304.967,285.405,2.590.372,285405.0,2590372.0
2.304.967,2.304.967,2.304.967,268.249,2.573.216,268249.0,2573216.0
