row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,
Tiền thuần từ hoạt động tài chính,Tiền thuần từ hoạt động tài chính,Tiền thuần từ hoạt động tài chính,,-,-,,,
Tiền thuần trong năm,Tiền thuần từ hoạt động tài chính > Tiền thuần trong năm,Tiền thuần trong năm,,4.136.356,6.406.326,,4136356.0,6406326.0
Tiền và các khoản tương đương tiền đầu năm,Tiền thuần từ hoạt động tài chính > Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,,34.225.511,27.819.185,,34225511.0,27819185.0
Tiền và các khoản tương đương tiền cuối năm,Tiền thuần từ hoạt động tài chính > Tiền và các khoản tương đương tiền cuối năm,Tiền và các khoản tương đương tiền cuối năm,29,38.361.867,34.225.511,29.0,38361867.0,34225511.0
Nauời lập:,Nauời lập:,Nauời lập:,Người kiểm soát:,Người kiểm soát:,Người kiểm soát:,,,
Qông Nguyễn Minh ThanhPhó phòngKế toán Tổng hợp & Thuế,Qông Nguyễn Minh ThanhPhó phòngKế toán Tổng hợp & Thuế,Qông Nguyễn Minh ThanhPhó phòngKế toán Tổng hợp & Thuế,Ông Lã Quang TrungKế toán Trường,Ông Nguyễn Cảnh VinhQuyền Tổng Giám đốc,Ông Nguyễn Cảnh VinhQuyền Tổng Giám đốc,,,
