row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Ngày 31 tháng 12 năm 2019,Ngày 31 tháng 12 năm 2019,Ngày 31 tháng 12 năm 2019,270.666,802.156,1.072.822,270666.0,802156.0,1072822.0
Số trích lập/(hoản nhập) trong năm,Số trích lập/(hoản nhập) trong năm,Số trích lập/(hoản nhập) trong năm,273.792,(66.779),207.013,273792.0,-66779.0,207013.0
Số dự dự phòng theo kết quả phân loại nợ tại 30 tháng 11 năm 2020,Số dự dự phòng theo kết quả phân loại nợ tại 30 tháng 11 năm 2020,Số dự dự phòng theo kết quả phân loại nợ tại 30 tháng 11 năm 2020,544.458,735.377,1.279.835,544458.0,735377.0,1279835.0
