row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Ngày 31 tháng 12 năm 2018,Ngày 31 tháng 12 năm 2018,Ngày 31 tháng 12 năm 2018,307.042,764.325,1.071.367,307042.0,764325.0,1071367.0
Số (hoản nhập)/trích lập trong năm (*),Số (hoản nhập)/trích lập trong năm (*),Số (hoản nhập)/trích lập trong năm (*),(36.833),37.831,998,-36833.0,37831.0,998.0
Ghi nhận lại dự phòng cụ thể của một khoản vay do hủy trái phiếu đặc biệt do VAMC phát hành tương ứng với khoản vay này,Ghi nhận lại dự phòng cụ thể của một khoản vay do hủy trái phiếu đặc biệt do VAMC phát hành tương ứng với khoản vay này,Ghi nhận lại dự phòng cụ thể của một khoản vay do hủy trái phiếu đặc biệt do VAMC phát hành tương ứng với khoản vay này,457,-,457,457.0,,457.0
Ngày 31 tháng 12 năm 2019,Ngày 31 tháng 12 năm 2019,Ngày 31 tháng 12 năm 2019,270.666,802.156,1.072.822,270666.0,802156.0,1072822.0
