row_label_raw,row_label_full,col_0,31/12/2017Giá gốc/Số cókhả năng trả nợVND,1/1/2017Giá gốc/Số cókhả năng trả nợVND,numeric__31/12/2017Giá gốc/Số cókhả năng trả nợVND,numeric__1/1/2017Giá gốc/Số cókhả năng trả nợVND
Magnum Export,Magnum Export,Magnum Export,51.279.247.933,-,51279247933.0,
Sreeragam Exports Private Limited,Sreeragam Exports Private Limited,Sreeragam Exports Private Limited,47.224.214.914,-,47224214914.0,
Doanh nghiệp tư nhân Minh Hy,Doanh nghiệp tư nhân Minh Hy,Doanh nghiệp tư nhân Minh Hy,5.582.350.041,16.088.232.201,5582350041.0,16088232201.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,270.584.912.655,92.944.037.411,270584912655.0,92944037411.0
,,,374.670.725.543,109.032.269.612,374670725543.0,109032269612.0
