row_label_raw,row_label_full,Tiền vay nhận được,33,col_2,8.047.239.915.258,5.826.187.799.921,numeric__33,numeric__col_2,numeric__8.047.239.915.258,numeric__5.826.187.799.921
Tiền chỉ trả nợ vay và mua lại trái phiếu,Tiền chỉ trả nợ vay và mua lại trái phiếu,Tiền chỉ trả nợ vay và mua lại trái phiếu,34,,(8.372.785.150.781),(6.727.505.606.311),34.0,,-8372785150781.0,-6727505606311.0
Lưu chuyển tiền thuần từ các hoạt động tài chính,Lưu chuyển tiền thuần từ các hoạt động tài chính,Lưu chuyển tiền thuần từ các hoạt động tài chính,40,,(325.545.235.523),(901.317.806.390),40.0,,-325545235523.0,-901317806390.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,,(83.901.310.632),462.296.916.749,50.0,,-83901310632.0,462296916749.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,,1.106.270.875.699,631.784.693.548,60.0,,1106270875699.0,631784693548.0
Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,61,,1.235.214.918,12.189.265.402,61.0,,1235214918.0,12189265402.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,5,1.023.604.779.985,1.106.270.875.699,70.0,5.0,1023604779985.0,1106270875699.0
