row_label_raw,row_label_full,col_0,Tổng tài sản,Tổng tài sản_1,numeric__Tổng tài sản,numeric__Tổng tài sản_1
,,,31/12/2017VND,1/1/2017VND,,
Việt Nam,Việt Nam,Việt Nam,4.994.787.169.977,4.299.833.817.141,4994787169977.0,4299833817141.0
Bắc Mỹ,Bắc Mỹ,Bắc Mỹ,348.368.274.097,969.255.194.685,348368274097.0,969255194685.0
Nhật Bản,Nhật Bản,Nhật Bản,195.828.380.374,21.292.951.678,195828380374.0,21292951678.0
Các vùng địa lý khác,Các vùng địa lý khác,Các vùng địa lý khác,247.749.494.031,53.780.912.902,247749494031.0,53780912902.0
,,,5.786.733.318.479,5.344.162.876.406,5786733318479.0,5344162876406.0
