row_label_raw,row_label_full,col_0,31/12/2017VND,1/1/2017VND,numeric__31/12/2017VND,numeric__1/1/2017VND
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
Công ty TNHH Chế biến Thủy sản Minh Phát,Các công ty con > Công ty TNHH Chế biến Thủy sản Minh Phát,Công ty TNHH Chế biến Thủy sản Minh Phát,620.300.335.438,39.864.423.697,620300335438.0,39864423697.0
Công ty TNHH Chế biến Thủy sản Minh Quí,Các công ty con > Công ty TNHH Chế biến Thủy sản Minh Quí,Công ty TNHH Chế biến Thủy sản Minh Quí,266.016.302.808,17.347.821.966,266016302808.0,17347821966.0
Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,Các công ty con > Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,252.124.511.486,217.087.487.412,252124511486.0,217087487412.0
Công ty TNHH Kho vận Ebisumo,Các công ty con > Công ty TNHH Kho vận Ebisumo,Công ty TNHH Kho vận Ebisumo,162.345.640.799,-,162345640799.0,
Công ty TNHH Thủy Hải sản Minh Phú - Kiên Giang,Các công ty con > Công ty TNHH Thủy Hải sản Minh Phú - Kiên Giang,Công ty TNHH Thủy Hải sản Minh Phú - Kiên Giang,58.595.622.188,58.595.622.188,58595622188.0,58595622188.0
Công ty Cổ phần Mseafood,Các công ty con > Công ty Cổ phần Mseafood,Công ty Cổ phần Mseafood,25.205.874.097,646.092.794.685,25205874097.0,646092794685.0
Công ty TNHH Nuôi trồng Thủy sản Minh Phú – Lộc An,Các công ty con > Công ty TNHH Nuôi trồng Thủy sản Minh Phú – Lộc An,Công ty TNHH Nuôi trồng Thủy sản Minh Phú – Lộc An,22.968.315.317,22.968.315.317,22968315317.0,22968315317.0
Công ty TNHH MTV Chuỗi Cung ứng Thủy sản Minh Phú,Các công ty con > Công ty TNHH MTV Chuỗi Cung ứng Thủy sản Minh Phú,Công ty TNHH MTV Chuỗi Cung ứng Thủy sản Minh Phú,8.926.714.278,-,8926714278.0,
Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,,
Công ty Cổ phần Hạ tầng Sài Gòn – Cà Mau,Bên liên quan khác > Công ty Cổ phần Hạ tầng Sài Gòn – Cà Mau,Công ty Cổ phần Hạ tầng Sài Gòn – Cà Mau,2.058.898.500,2.058.898.500,2058898500.0,2058898500.0
,,,1.418.542.214.911,1.004.015.363.765,1418542214911.0,1004015363765.0
