row_label_raw,row_label_full,col_0,31/12/2017Giá gốc/Số cókhả năng trả nợVND,1/1/2017Giá gốc/Số cókhả năng trả nợVND,numeric__31/12/2017Giá gốc/Số cókhả năng trả nợVND,numeric__1/1/2017Giá gốc/Số cókhả năng trả nợVND
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
Công ty TNHH Chế biến Thủy sản Minh Phát,Các công ty con > Công ty TNHH Chế biến Thủy sản Minh Phát,Công ty TNHH Chế biến Thủy sản Minh Phát,21.711.557.868,-,21711557868.0,
Công ty TNHH MTV Chuỗi Cung ứng Thủy sản Minh Phú,Các công ty con > Công ty TNHH MTV Chuỗi Cung ứng Thủy sản Minh Phú,Công ty TNHH MTV Chuỗi Cung ứng Thủy sản Minh Phú,3.553.196.900,3.085.123.859,3553196900.0,3085123859.0
"Minh Phu Loc An Aquaculture Co., Ltd.","Các công ty con > Minh Phu Loc An Aquaculture Co., Ltd.","Minh Phu Loc An Aquaculture Co., Ltd.",2.525.483.677,-,2525483677.0,
Công ty TNHH Chế biến Thủy sản Minh Quí,Các công ty con > Công ty TNHH Chế biến Thủy sản Minh Quí,Công ty TNHH Chế biến Thủy sản Minh Quí,1.675.106.976,-,1675106976.0,
,,,29.465.345.421,3.085.123.859,29465345421.0,3085123859.0
