row_label_raw,row_label_full,Mã trái phiếu,Loại tiền,Lãi suất (năm) > 2017,Lãi suất (năm) > 2016,Số lượng > 2017,Số lượng > 2016,Ngày đáo hạn,31/12/2017 VND,1/1/2017 VND,numeric__Loại tiền,numeric__Lãi suất (năm) > 2017,numeric__Lãi suất (năm) > 2016,numeric__Số lượng > 2017,numeric__Số lượng > 2016,numeric__Ngày đáo hạn,numeric__31/12/2017 VND,numeric__1/1/2017 VND
Trái phiếu doanh nghiệp không chuyển đổi,Trái phiếu doanh nghiệp không chuyển đổi,Trái phiếu doanh nghiệp không chuyển đổi,Trái phiếu doanh nghiệp không chuyển đổi,Trái phiếu doanh nghiệp không chuyển đổi,Trái phiếu doanh nghiệp không chuyển đổi,Trái phiếu doanh nghiệp không chuyển đổi,Trái phiếu doanh nghiệp không chuyển đổi,Trái phiếu doanh nghiệp không chuyển đổi,Trái phiếu doanh nghiệp không chuyển đổi,Trái phiếu doanh nghiệp không chuyển đổi,,,,,,,,
MPC_BOND2015,Trái phiếu doanh nghiệp không chuyển đổi > MPC_BOND2015,MPC_BOND2015,VND,"7,50%","7,50%",500,1.500,11/6/2020,492.750.000.005,1.489.750.000.003,,0.075,0.075,500.0,1500.0,,492750000005.0,1489750000003.0
MPC_BOND2015,Trái phiếu doanh nghiệp không chuyển đổi > MPC_BOND2015,MPC_BOND2015,VND,"7,50%","7,50%",1.000,1.000,20/5/2020,995.166.666.672,993.166.666.670,,0.075,0.075,1000.0,1000.0,,995166666672.0,993166666670.0
,,,,,,,,,1.487.916.666.677,2.482.916.666.673,,,,,,,1487916666677.0,2482916666673.0
