row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2021VND,2020VND,,
Công ty Cổ phần May Đông Mỹ Hanosimex,Công ty Cổ phần May Đông Mỹ Hanosimex,Công ty Cổ phần May Đông Mỹ Hanosimex,,,,
Bán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần May Đông Mỹ Hanosimex > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,15.230.600,-,15230600.0,
Mua hàng hóa và dịch vụ,Công ty Cổ phần May Đông Mỹ Hanosimex > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,-,746.203.519,,746203519.0
Công ty Cổ phần May Hòa Thọ - Phú Ninh,Công ty Cổ phần May Hòa Thọ - Phú Ninh,Công ty Cổ phần May Hòa Thọ - Phú Ninh,,,,
Bán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần May Hòa Thọ - Phú Ninh > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,1.327.967.776,1.177.664.328,1327967776.0,1177664328.0
Mua hàng hóa và dịch vụ,Công ty Cổ phần May Hòa Thọ - Phú Ninh > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,56.109.803.069,50.604.480.429,56109803069.0,50604480429.0
Công ty Cổ phần May V Đệt May Nam Định,Công ty Cổ phần May V Đệt May Nam Định,Công ty Cổ phần May V Đệt May Nam Định,,,,
Khoản cho vay,Công ty Cổ phần May V Đệt May Nam Định > Khoản cho vay,Khoản cho vay,4.900.000.000,6.833.439.740,4900000000.0,6833439740.0
Nhận hoàn trả khoản vay,Công ty Cổ phần May V Đệt May Nam Định > Nhận hoàn trả khoản vay,Nhận hoàn trả khoản vay,8.400.000.000,-,8400000000.0,
Thu nhập lãi vay,Công ty Cổ phần May V Đệt May Nam Định > Thu nhập lãi vay,Thu nhập lãi vay,326.662.274,348.049.059,326662274.0,348049059.0
Lãi do người mua chậm trả,Công ty Cổ phần May V Đệt May Nam Định > Lãi do người mua chậm trả,Lãi do người mua chậm trả,-,137.291.666,,137291666.0
Bán hàng hóa,Công ty Cổ phần May V Đệt May Nam Định > Bán hàng hóa,Bán hàng hóa,1.376.026.495,3.227.710.989,1376026495.0,3227710989.0
Công ty Cổ phần May 1 Đệt Nam Định,Công ty Cổ phần May 1 Đệt Nam Định,Công ty Cổ phần May 1 Đệt Nam Định,,,,
Bán hàng và cung cấp dịch vụ,Công ty Cổ phần May 1 Đệt Nam Định > Bán hàng và cung cấp dịch vụ,Bán hàng và cung cấp dịch vụ,2.436.651.522,2.512.978.428,2436651522.0,2512978428.0
Mua hàng hóa và dịch vụ,Công ty Cổ phần May 1 Đệt Nam Định > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,74.700.384,12.702.000,74700384.0,12702000.0
Công ty Cổ phần Hòa Thọ - Quảng Nam,Công ty Cổ phần Hòa Thọ - Quảng Nam,Công ty Cổ phần Hòa Thọ - Quảng Nam,,,,
Bán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần Hòa Thọ - Quảng Nam > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,531.135.748,451.519.536,531135748.0,451519536.0
