row_label_raw,row_label_full,Lợi nhuận thuần trong năm phân bổ cho các cổ đông công ty mẹ (VND),2021 > 803.147.077.451,2020Đã điều chỉnh lại > 327.655.808.809,numeric__2021 > 803.147.077.451,numeric__2020Đã điều chỉnh lại > 327.655.808.809
"Số phân bổ vào quỹ khen thưởng, phúc lợi (VND) (*)","Số phân bổ vào quỹ khen thưởng, phúc lợi (VND) (*)","Số phân bổ vào quỹ khen thưởng, phúc lợi (VND) (*)",(18.810.000.000),(18.810.000.000),-18810000000.0,-18810000000.0
Lợi nhuận thuần thuộc về các cổ đông phổ thông của Tập đoàn Đệt May Việt Nam (VND),Lợi nhuận thuần thuộc về các cổ đông phổ thông của Tập đoàn Đệt May Việt Nam (VND),Lợi nhuận thuần thuộc về các cổ đông phổ thông của Tập đoàn Đệt May Việt Nam (VND),784.337.077.451,308.845.808.809,784337077451.0,308845808809.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm (số cổ phiếu),Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm (số cổ phiếu),Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm (số cổ phiếu),500.000.000,500.000.000,500000000.0,500000000.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),1.569,618,1569.0,618.0
