row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2021 VND,1/1/2021 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2021 VND,numeric__1/1/2021 VND
VỐN CHỦ SỞ HỮU (400 = 410 + 430),VỐN CHỦ SỞ HỮU (400 = 410 + 430),VỐN CHỦ SỞ HỮU (400 = 410 + 430),400,28,9.233.000.912.408,8.068.616.897.612,400.0,28.0,9233000912408.0,8068616897612.0
Vốn chủ sở hữu,Vốn chủ sở hữu,Vốn chủ sở hữu,410,,9.208.744.768.466,8.042.319.126.650,410.0,,9208744768466.0,8042319126650.0
Vốn cổ phần,Vốn cổ phần,Vốn cổ phần,411,29,5.000.000.000.000,5.000.000.000.000,411.0,29.0,5000000000000.0,5000000000000.0
- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu phổ thông có quyền biểu quyết,411a,,5.000.000.000.000,5.000.000.000.000,,,5000000000000.0,5000000000000.0
Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,412,,30.361.932.352,30.361.932.352,412.0,,30361932352.0,30361932352.0
Vốn khác của chủ sở hữu,Vốn khác của chủ sở hữu,Vốn khác của chủ sở hữu,414,,45.483.535.973,42.307.195.973,414.0,,45483535973.0,42307195973.0
Chênh lệch đánh giá lại tài sản,Chênh lệch đánh giá lại tài sản,Chênh lệch đánh giá lại tài sản,416,,(747.830.122.185),(751.951.666.799),416.0,,-747830122185.0,-751951666799.0
Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,418,30,627.549.624.948,586.085.418.175,418.0,30.0,627549624948.0,586085418175.0
Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,421,,1.420.086.729.206,716.755.393.839,421.0,,1420086729206.0,716755393839.0
- LNST chưa phân phối lũy kế đến cuối năm trước,- LNST chưa phân phối lũy kế đến cuối năm trước,- LNST chưa phân phối lũy kế đến cuối năm trước,421a,,616.939.651.755,389.099.585.030,,,616939651755.0,389099585030.0
- LNST chưa phân phối năm nay,- LNST chưa phân phối năm nay,- LNST chưa phân phối năm nay,421b,,803.147.077.451,327.655.808.809,,,803147077451.0,327655808809.0
Nguồn vốn đầu tư xây dựng cơ bản,Nguồn vốn đầu tư xây dựng cơ bản,Nguồn vốn đầu tư xây dựng cơ bản,422,31,543.092.845.095,543.092.845.095,422.0,31.0,543092845095.0,543092845095.0
Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,429,,2.290.000.223.077,1.875.668.008.015,429.0,,2290000223077.0,1875668008015.0
Nguồn kinh phí và các quỹ khác,Nguồn kinh phí và các quỹ khác,Nguồn kinh phí và các quỹ khác,430,,24.256.143.942,26.297.770.962,430.0,,24256143942.0,26297770962.0
Nguồn kinh phí đã hình thành tài sản cổ định,Nguồn kinh phí đã hình thành tài sản cổ định,Nguồn kinh phí đã hình thành tài sản cổ định,432,,24.256.143.942,26.297.770.962,432.0,,24256143942.0,26297770962.0
TỔNG NGUỒN VỐN (440 = 300 + 400),TỔNG NGUỒN VỐN (440 = 300 + 400),TỔNG NGUỒN VỐN (440 = 300 + 400),440,,20.345.823.458.562,18.019.676.441.742,440.0,,20345823458562.0,18019676441742.0
