row_label_raw,row_label_full,Đơn vị khácCác khoản đầu tư vào cổ phiếu trên thị trường▪ Ngân hàng TMCPCông thươngViệt Nam (**),"Tỷ lệ %sở hữu > 0,002%","Tỷ lệ %quyềnbiểu quyết > 0,002%",31/12/2021 > Giá gốcVND > 1.348.555.000,31/12/2021 > Dự phòngVND > -,31/12/2021 > Giá trịhợp lýVND > 2.812.445.700,"Tỷ lệ %quyềnbiểu quyết > 0,002%_1","1/1/2021 > Tỷ lệ %sở hữu > 0,002%",1/1/2021 > Tỷ lệ %quyềnbiểu quyết > 1.348.555.000,1/1/2021 > Giá gốcVND > -,"numeric__Tỷ lệ %sở hữu > 0,002%","numeric__Tỷ lệ %quyềnbiểu quyết > 0,002%",numeric__31/12/2021 > Giá gốcVND > 1.348.555.000,numeric__31/12/2021 > Dự phòngVND > -,numeric__31/12/2021 > Giá trịhợp lýVND > 2.812.445.700,"numeric__Tỷ lệ %quyềnbiểu quyết > 0,002%_1","numeric__1/1/2021 > Tỷ lệ %sở hữu > 0,002%",numeric__1/1/2021 > Tỷ lệ %quyềnbiểu quyết > 1.348.555.000,numeric__1/1/2021 > Giá gốcVND > -
Các khoản đầu tư vào công cụ vốn chủ sở hữu khác▪ Công ty Cổ phần TCEVINA DENIM▪ Công ty Cổ phần Đầu turvà Phát triển Bình Thắng▪ Các khoản đầu tư khác,Các khoản đầu tư vào công cụ vốn chủ sở hữu khác▪ Công ty Cổ phần TCEVINA DENIM▪ Công ty Cổ phần Đầu turvà Phát triển Bình Thắng▪ Các khoản đầu tư khác,Các khoản đầu tư vào công cụ vốn chủ sở hữu khác▪ Công ty Cổ phần TCEVINA DENIM▪ Công ty Cổ phần Đầu turvà Phát triển Bình Thắng▪ Các khoản đầu tư khác,"2,1%18,02%","2,1%18,02%",19.450.204.5106.305.925.360189.759.192.284,(16.324.154.142)- (25.493.930.217),(*) (*) (*) (*),"2,5%18,02%","2,5%18,02%",19.450.204.5106.305.925.360189.759.192.284,(11.394.827.652)-(50.321.712.374),,,1.9450204510630593e+32,,,,,1.9450204510630593e+32,
,,,,,216.863.877.154,(41.818.084.359),,,,216.863.877.154,(61.716.540.026),,,216863877154.0,-41818084359.0,,,,216863877154.0,-61716540026.0
