row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2021 VND,2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2021 VND,numeric__2020 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,33,16.032.921.423.913,13.938.731.520.239,1.0,33.0,16032921423913.0,13938731520239.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,33,30.056.364.168,29.749.458.992,2.0,33.0,30056364168.0,29749458992.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,33,16.002.865.059.745,13.908.982.061.247,10.0,33.0,16002865059745.0,13908982061247.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,34,13.855.500.587.787,12.629.309.245.248,11.0,34.0,13855500587787.0,12629309245248.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,2.147.364.471.958,1.279.672.815.999,20.0,,2147364471958.0,1279672815999.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,35,320.782.268.617,253.996.131.390,21.0,35.0,320782268617.0,253996131390.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,36,272.437.860.008,421.953.178.575,22.0,36.0,272437860008.0,421953178575.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,238.035.592.428,332.065.048.311,23.0,,238035592428.0,332065048311.0
Phần lãi trong công ty liên kết,Phần lãi trong công ty liên kết,Phần lãi trong công ty liên kết,24,6(b),576.365.832.491,579.219.980.944,24.0,,576365832491.0,579219980944.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,37,507.258.660.057,438.302.420.698,25.0,37.0,507258660057.0,438302420698.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,38,778.540.849.121,668.018.143.461,26.0,38.0,778540849121.0,668018143461.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 +26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 +26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 +26)},30,,1.486.275.203.880,584.615.185.599,30.0,,1486275203880.0,584615185599.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,39,85.339.935.918,100.415.689.802,31.0,39.0,85339935918.0,100415689802.0
Chi phí khác,Chi phí khác,Chi phí khác,32,40,115.124.552.557,91.635.832.288,32.0,40.0,115124552557.0,91635832288.0
Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),40,,(29.784.616.639),8.779.857.514,40.0,,-29784616639.0,8779857514.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,1.456.490.587.241,593.395.043.113,50.0,,1456490587241.0,593395043113.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,42,130.309.858.778,30.059.225.708,51.0,42.0,130309858778.0,30059225708.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,52,42,2.267.426.968,2.794.626.677,52.0,42.0,2267426968.0,2794626677.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (chuyển sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (chuyển sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (chuyển sang trang sau),60,,1.323.913.301.495,560.541.190.728,60.0,,1323913301495.0,560541190728.0
