row_label_raw,row_label_full,Tập đoàn Đệt May Việt Nam - Công ty mẹNhà máy Sợi Nam ĐịnhDự án Khu liên hợp Sợi-Dệt-Nhuộm-May Quảng NamDự án 39-41 Võ Văn Kiệt,31/12/2021VND > 18.841.452.3635.236.283.56373.439.008.888,1/1/2021VND > 18.841.452.3635.089.929.01834.952.147.919,numeric__31/12/2021VND > 18.841.452.3635.236.283.56373.439.008.888,numeric__1/1/2021VND > 18.841.452.3635.089.929.01834.952.147.919
Công ty Cổ phần Vinatex Phú HưngNhà máy Sợi 2,Công ty Cổ phần Vinatex Phú HưngNhà máy Sợi 2,Công ty Cổ phần Vinatex Phú HưngNhà máy Sợi 2,-,179.359.738.803,,179359738803.0
Công ty TNHH Một thành viên Đệt kim Đông XuânDự án Nhà máy MayVăn phòng Ngô Thị NhậmDự án Nhà máy Sản xuất vải Vinafa,Công ty TNHH Một thành viên Đệt kim Đông XuânDự án Nhà máy MayVăn phòng Ngô Thị NhậmDự án Nhà máy Sản xuất vải Vinafa,Công ty TNHH Một thành viên Đệt kim Đông XuânDự án Nhà máy MayVăn phòng Ngô Thị NhậmDự án Nhà máy Sản xuất vải Vinafa,19.094.349.37939.324.295.072-,18.602.502.07935.709.123.507100.000.000,,1.860250207935709e+30
Công ty Cổ phần Sợi Phú BàiDự án đầu tư Nhà máy kéo sợi,Công ty Cổ phần Sợi Phú BàiDự án đầu tư Nhà máy kéo sợi,Công ty Cổ phần Sợi Phú BàiDự án đầu tư Nhà máy kéo sợi,-,199.776.093.433,,199776093433.0
Tổng Công ty Cổ phần Đệt may Hòa ThọĐầu tư xây dựng Tổ hợp Trung tâm May Đo Thời trang - Showroom - Văn phòng cho thuêMáy móc thiết bị sợi,Tổng Công ty Cổ phần Đệt may Hòa ThọĐầu tư xây dựng Tổ hợp Trung tâm May Đo Thời trang - Showroom - Văn phòng cho thuêMáy móc thiết bị sợi,Tổng Công ty Cổ phần Đệt may Hòa ThọĐầu tư xây dựng Tổ hợp Trung tâm May Đo Thời trang - Showroom - Văn phòng cho thuêMáy móc thiết bị sợi,1.333.00012.685.845.477,2.363.605.351575.750.000,1.3330001268584547e+17,2.36360535157575e+18
Tổng Công ty Cổ phần Đệt May Hà NộiDự án May Nghị Lộc,Tổng Công ty Cổ phần Đệt May Hà NộiDự án May Nghị Lộc,Tổng Công ty Cổ phần Đệt May Hà NộiDự án May Nghị Lộc,-,6.869.728.369,,6869728369.0
