row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2021 VND > 166.716.699.714 > 469.771.140.126,2020 VND > 57.139.569.491 > 412.299.064.625,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2021 VND > 166.716.699.714 > 469.771.140.126,numeric__2020 VND > 57.139.569.491 > 412.299.064.625
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,481.626.690,332.506.010,61.0,,481626690.0,332506010.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,5,636.969.466.530,469.771.140.126,70.0,5.0,636969466530.0,469771140126.0
