row_label_raw,row_label_full,col_0,Tại ngày 31/12/2025VND > Giá trị,Tại ngày 31/12/2025VND > Số có khả năng trả nợ,Tại ngày 01/01/2025VND > Giá trị,Tại ngày 01/01/2025VND > Số có khả năng trả nợ,numeric__Tại ngày 31/12/2025VND > Giá trị,numeric__Tại ngày 31/12/2025VND > Số có khả năng trả nợ,numeric__Tại ngày 01/01/2025VND > Giá trị,numeric__Tại ngày 01/01/2025VND > Số có khả năng trả nợ
Phải trả cho các bên liên quan - Xem thêm Mục 6,Phải trả cho các bên liên quan - Xem thêm Mục 6,Phải trả cho các bên liên quan - Xem thêm Mục 6,13.164.969.225,13.164.969.225,2.080.688.495,2.080.688.495,13164969225.0,13164969225.0,2080688495.0,2080688495.0
Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,,,,
Công ty TNHH MTV Công nghiệp Hóa chất Mỏ Nam bộ - MICCO,Phải trả cho người bán: > Công ty TNHH MTV Công nghiệp Hóa chất Mỏ Nam bộ - MICCO,Công ty TNHH MTV Công nghiệp Hóa chất Mỏ Nam bộ - MICCO,1.397.435.641,1.397.435.641,431.255.389,431.255.389,1397435641.0,1397435641.0,431255389.0,431255389.0
Phải trả cho các đối tượng khác (*),Phải trả cho người bán: > Phải trả cho các đối tượng khác (*),Phải trả cho các đối tượng khác (*),2.991.931.366,2.991.931.366,1.549.112.726,1.549.112.726,2991931366.0,2991931366.0,1549112726.0,1549112726.0
Cộng,Phải trả cho người bán: > Cộng,Cộng,17.554.336.232,17.554.336.232,4.061.056.610,4.061.056.610,17554336232.0,17554336232.0,4061056610.0,4061056610.0
