row_label_raw,row_label_full,col_0,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,33.018.034.937,30.527.605.085,33018034937.0,30527605085.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,801.116.735,917.107.371,801116735.0,917107371.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.572.056.467,1.138.647.598,1572056467.0,1138647598.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",290.387.558,70.857.404,290387558.0,70857404.0
Chi phí dự phòng nợ phải thu khó đòi,Chi phí dự phòng nợ phải thu khó đòi,Chi phí dự phòng nợ phải thu khó đòi,5.287.239.225,7.157.158.227,5287239225.0,7157158227.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,3.607.499.708,2.583.916.759,3607499708.0,2583916759.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,15.878.254.279,17.521.247.179,15878254279.0,17521247179.0
Chi phí thuê văn phòng,Chi phí thuê văn phòng,Chi phí thuê văn phòng,3.224.452.500,4.299.270.000,3224452500.0,4299270000.0
Chi phí khác,Chi phí khác,Chi phí khác,12.653.801.779,13.221.977.179,12653801779.0,13221977179.0
Cộng,Cộng,Cộng,60.454.588.909,59.916.539.623,60454588909.0,59916539623.0
