row_label_raw,row_label_full,col_0,Tại ngày 31/12/2025VND > Giá trị,Tại ngày 31/12/2025VND > Dự phòng,Tại ngày 01/01/2025VND > Giá trị,Tại ngày 01/01/2025VND > Dự phòng,numeric__Tại ngày 31/12/2025VND > Giá trị,numeric__Tại ngày 31/12/2025VND > Dự phòng,numeric__Tại ngày 01/01/2025VND > Giá trị,numeric__Tại ngày 01/01/2025VND > Dự phòng
Dự thu lãi tiền gửi,Dự thu lãi tiền gửi,Dự thu lãi tiền gửi,380.459.000,-,3.356.579.000,-,380459000.0,,3356579000.0,
Phải thu Công ty Cổ phần Đầu tư,Phải thu Công ty Cổ phần Đầu tư,Phải thu Công ty Cổ phần Đầu tư,,,,,,,,
Phát triển Cường Thuận IDCO -Mở đá Xuân Hòa,Phải thu Công ty Cổ phần Đầu tư > Phát triển Cường Thuận IDCO -Mở đá Xuân Hòa,Phát triển Cường Thuận IDCO -Mở đá Xuân Hòa,8.014.233.331,-,3.165.231.387,-,8014233331.0,,3165231387.0,
Phải thu cổ tức,Phải thu Công ty Cổ phần Đầu tư > Phải thu cổ tức,Phải thu cổ tức,474.300.000,-,474.300.000,-,474300000.0,,474300000.0,
Phải thu khác,Phải thu Công ty Cổ phần Đầu tư > Phải thu khác,Phải thu khác,284.103.915,-,251.994.354,-,284103915.0,,251994354.0,
Cộng,Phải thu Công ty Cổ phần Đầu tư > Cộng,Cộng,9.153.096.246,-,7.248.104.741,-,9153096246.0,,7248104741.0,
