row_label_raw,row_label_full,col_0,Tại ngày 01/01/2025VND,Tại ngày 01/01/2025VND_1,Trong nămVND,Trong nămVND_1,Trong nămVND_2,Tại ngày 31/12/2025VND,Tại ngày 31/12/2025VND_1,numeric__Tại ngày 01/01/2025VND,numeric__Tại ngày 01/01/2025VND_1,numeric__Trong nămVND,numeric__Trong nămVND_1,numeric__Trong nămVND_2,numeric__Tại ngày 31/12/2025VND,numeric__Tại ngày 31/12/2025VND_1
,,,Phải thu,Phải nộp,Phải nộp,Đã nộp,Đã khấu trừ,Phải thu,Phải nộp,,,,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,-,10.482.319.922,-,(10.482.319.922),-,-,,,10482319922.0,,-10482319922.0,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,4.184.634.071,4.077.939.690,(7.442.228.000),-,-,820.345.761,,4184634071.0,4077939690.0,-7442228000.0,,,820345761.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,1.105.118.050,4.501.128.474,(4.833.648.824),-,-,772.597.700,,1105118050.0,4501128474.0,-4833648824.0,,,772597700.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,-,584.507.627,9.151.615.107,(6.756.185.788),-,-,2.979.936.946,,584507627.0,9151615107.0,-6756185788.0,,,2979936946.0
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",10.220.605,-,14.375.899.472,(14.374.272.352),-,8.593.485,-,10220605.0,,14375899472.0,-14374272352.0,,8593485.0,
"Thuế, phí và lệ phí khác","Thuế, phí và lệ phí khác","Thuế, phí và lệ phí khác",-,531.478.365,6.189.564.711,(4.847.135.687),-,-,1.873.907.389,,531478365.0,6189564711.0,-4847135687.0,,,1873907389.0
Cộng,Cộng,Cộng,10.220.605,6.405.738.113,48.778.467.376,(38.253.470.651),(10.482.319.922),8.593.485,6.446.787.796,10220605.0,6405738113.0,48778467376.0,-38253470651.0,-10482319922.0,8593485.0,6446787796.0
