row_label_raw,row_label_full,col_0,Tại ngày 31/12/2025VND > Giá gốc,Tại ngày 31/12/2025VND > Giá trị hợp lý,Tại ngày 31/12/2025VND > Dự phòng,Tại ngày 01/01/2025VND > Giá gốc,Tại ngày 01/01/2025VND > Giá trị hợp lý,Tại ngày 01/01/2025VND > Dự phòng,numeric__Tại ngày 31/12/2025VND > Giá gốc,numeric__Tại ngày 31/12/2025VND > Giá trị hợp lý,numeric__Tại ngày 31/12/2025VND > Dự phòng,numeric__Tại ngày 01/01/2025VND > Giá gốc,numeric__Tại ngày 01/01/2025VND > Giá trị hợp lý,numeric__Tại ngày 01/01/2025VND > Dự phòng
Đầu tư vào công ty con:,Đầu tư vào công ty con:,Đầu tư vào công ty con:,Đầu tư vào công ty con:,Đầu tư vào công ty con:,Đầu tư vào công ty con:,Đầu tư vào công ty con:,Đầu tư vào công ty con:,Đầu tư vào công ty con:,,,,,,
Công ty Cổ phầnCấp nước Đồng Nai,Đầu tư vào công ty con: > Công ty Cổ phầnCấp nước Đồng Nai,Công ty Cổ phầnCấp nước Đồng Nai,849.100.146.787,2.680.093.868.760,-,849.100.146.787,2.509.626.906.360,-,849100146787.0,2680093868760.0,,849100146787.0,2509626906360.0,
Công ty Cổ phầnCắng Đồng Nai,Đầu tư vào công ty con: > Công ty Cổ phầnCắng Đồng Nai,Công ty Cổ phầnCắng Đồng Nai,242.452.980.000,3.312.789.354.000,-,242.452.980.000,1.983.706.200.000,-,242452980000.0,3312789354000.0,,242452980000.0,1983706200000.0,
Công ty Cổ phầnSonadezi Long Thành,Đầu tư vào công ty con: > Công ty Cổ phầnSonadezi Long Thành,Công ty Cổ phầnSonadezi Long Thành,201.688.600.000,721.779.000.000,-,201.688.600.000,649.601.100.000,-,201688600000.0,721779000000.0,,201688600000.0,649601100000.0,
Công ty Cổ phầnPhát triển Đỏ thị Côngnghiệp Số 2,Đầu tư vào công ty con: > Công ty Cổ phầnPhát triển Đỏ thị Côngnghiệp Số 2,Công ty Cổ phầnPhát triển Đỏ thị Côngnghiệp Số 2,200.655.000.000,617.202.432.000,-,200.655.000.000,555.832.872.000,-,200655000000.0,617202432000.0,,200655000000.0,555832872000.0,
Công ty Cổ phầnMôi trường Sonadezi,Đầu tư vào công ty con: > Công ty Cổ phầnMôi trường Sonadezi,Công ty Cổ phầnMôi trường Sonadezi,197.027.735.730,196.489.776.042,-,197.027.735.730,229.785.638.160,-,197027735730.0,196489776042.0,,197027735730.0,229785638160.0,
Cộng,Đầu tư vào công ty con: > Cộng,Cộng,1.690.924.462.517,,-,1.690.924.462.517,,-,1690924462517.0,,,1690924462517.0,,
