row_label_raw,row_label_full,col_0,31/12/2021,01/01/2021,numeric__31/12/2021,numeric__01/01/2021
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,70.200.898.238,131.470.108.562,70200898238.0,131470108562.0
Tài sản thừa chờ giải quyết,Tài sản thừa chờ giải quyết,Tài sản thừa chờ giải quyết,2.786.467.937,,2786467937.0,
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,2.176.805.905,2.739.067.199,2176805905.0,2739067199.0
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,3.189.489.660,484.060.000,3189489660.0,484060000.0
Bảo hiểm y tế,Bảo hiểm y tế,Bảo hiểm y tế,826.120.119,5.850.000,826120119.0,5850000.0
Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,56.531.846,21.478.000,56531846.0,21478000.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",6.806.936.660,15.660.117.500,6806936660.0,15660117500.0
"Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",1.000.058.000,1.024.359.000,1000058000.0,1024359000.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",53.358.488.111,111.535.176.863,53358488111.0,111535176863.0
+ Võ Đức Thảo,+ Võ Đức Thảo,+ Võ Đức Thảo,3.002.901.697,2.999.051.047,3002901697.0,2999051047.0
"+ Các khoản phải trả, phải nộp khác","+ Các khoản phải trả, phải nộp khác","+ Các khoản phải trả, phải nộp khác",45.036.848.699,108.536.125.816,45036848699.0,108536125816.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,1.870.000.000,1.320.000.000,1870000000.0,1320000000.0
"Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",1.870.000.000,1.320.000.000,1870000000.0,1320000000.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",,,,
