row_label_raw,row_label_full,20. 6. Các quỹ của Công ty,31/12/2021,01/01/2021,numeric__31/12/2021,numeric__01/01/2021
Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,117.244.369.244,104.092.515.046,117244369244.0,104092515046.0
Quỹ hỗ trợ sắp xếp doanh nghiệp,Quỹ hỗ trợ sắp xếp doanh nghiệp,Quỹ hỗ trợ sắp xếp doanh nghiệp,4.878.380.532,3.824.545.613,4878380532.0,3824545613.0
Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,9.330.551.512,8.276.716.593,9330551512.0,8276716593.0
