row_label_raw,row_label_full,col_0,Giá trị,Dư phòng,Giá trị_1,Dư phòng_1,numeric__Giá trị,numeric__Dư phòng,numeric__Giá trị_1,numeric__Dư phòng_1
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,290.148.805.523,(528.000.000),411.220.840.966,,290148805523.0,-528000000.0,411220840966.0,
Tạm ứng,Tạm ứng,Tạm ứng,208.242.658.915,,186.789.145.305,,208242658915.0,,186789145305.0,
"Ký cược, ký quỹ","Ký cược, ký quỹ","Ký cược, ký quỹ",,,39.549.130.000,,,,39549130000.0,
Phải thu khác (*),Phải thu khác (*),Phải thu khác (*),81.906.146.608,(528.000.000),184.882.565.661,,81906146608.0,-528000000.0,184882565661.0,
b) Dài hạn,b) Dài hạn,b) Dài hạn,40.097.715.814,,31.035.111.008,,40097715814.0,,31035111008.0,
"Ký cược, ký quỹ","Ký cược, ký quỹ","Ký cược, ký quỹ",40.097.715.814,,29.352.284.008,,40097715814.0,,29352284008.0,
Phải thu khác,Phải thu khác,Phải thu khác,,,1.682.827.000,,,,1682827000.0,
Cộng,Cộng,Cộng,330.246.521.337,(528.000.000),442.255.951.974,,330246521337.0,-528000000.0,442255951974.0,
