row_label_raw,row_label_full,Từ 01 năm trở xuống,Trên 01 năm đến 05 năm,Trên 05 năm,Cộng,numeric__Trên 01 năm đến 05 năm,numeric__Trên 05 năm,numeric__Cộng
963.645.033.225,963.645.033.225,963.645.033.225,771.341.821.237,,1.734.986.854.462,771341821237.0,,1734986854462.0
581.448.360.748,581.448.360.748,581.448.360.748,,,581.448.360.748,,,581448360748.0
4.632.894.701.377,4.632.894.701.377,4.632.894.701.377,932.943.360.744,2.338.739.850.138,7.904.577.912.259,932943360744.0,2338739850138.0,7904577912259.0
34.709.555.726,34.709.555.726,34.709.555.726,,,34.709.555.726,,,34709555726.0
70.200.898.238,70.200.898.238,70.200.898.238,1.870.000.000,,72.070.898.238,1870000000.0,,72070898238.0
6.282.898.549.314,6.282.898.549.314,6.282.898.549.314,1.706.155.181.981,2.338.739.850.138,10.327.793.581.433,1706155181981.0,2338739850138.0,10327793581433.0
