row_label_raw,row_label_full,Chỉ tiêu,An Giang,Đồng Tháp,Địa bàn khác,Tổng cộng,An Giang_1,Đồng Tháp_1,Địa bàn khác_1,Tổng cộng_1,numeric__An Giang,numeric__Đồng Tháp,numeric__Địa bàn khác,numeric__Tổng cộng,numeric__An Giang_1,numeric__Đồng Tháp_1,numeric__Địa bàn khác_1,numeric__Tổng cộng_1
Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,8.152.923.630.550,8.512.331.081.788,475.987.442.317,17.141.242.154.655,7.295.098.194.528,8.710.429.452.081,573.071.295.053,16.578.598.941.662,8152923630550.0,8512331081788.0,475987442317.0,17141242154655.0,7295098194528.0,8710429452081.0,573071295053.0,16578598941662.0
Tài sản không phân bổ,Tài sản không phân bổ,Tài sản không phân bổ,,,,1.027.871.775.745,,,,1.025.996.066.741,,,,1027871775745.0,,,,1025996066741.0
Tổng tài sản,Tổng tài sản,Tổng tài sản,8.152.923.630.550,8.512.331.081.788,475.987.442.317,18.169.113.930.400,7.295.098.194.528,8.710.429.452.081,573.071.295.053,17.604.595.008.403,8152923630550.0,8512331081788.0,475987442317.0,18169113930400.0,7295098194528.0,8710429452081.0,573071295053.0,17604595008403.0
Nợ phải trả bộ phận,Nợ phải trả bộ phận,Nợ phải trả bộ phận,5.283.464.324.366,4.519.980.400.450,543.372.903.453,10.346.817.628.269,5.306.360.064.187,4.423.429.060.370,604.610.953.054,10.334.400.077.611,5283464324366.0,4519980400450.0,543372903453.0,10346817628269.0,5306360064187.0,4423429060370.0,604610953054.0,10334400077611.0
Nợp phải trả không phân bổ,Nợp phải trả không phân bổ,Nợp phải trả không phân bổ,,,,245.956.551.672,,,,398.086.424.471,,,,245956551672.0,,,,398086424471.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,5.283.464.324.366,4.519.980.400.450,543.372.903.453,10.592.774.179.941,5.306.360.064.187,4.423.429.060.370,604.610.953.054,10.732.486.502.082,5283464324366.0,4519980400450.0,543372903453.0,10592774179941.0,5306360064187.0,4423429060370.0,604610953054.0,10732486502082.0
