row_label_raw,row_label_full,Ngoại tệ các loại,31/12/2021,01/01/2021,numeric__31/12/2021,numeric__01/01/2021
- Dollar Mỹ (USD),- Dollar Mỹ (USD),- Dollar Mỹ (USD),"2.099.241,54","1.445.682,11",2099241.54,1445682.11
- Bảng Anh (EUR),- Bảng Anh (EUR),- Bảng Anh (EUR),"4.926,08","4.947,92",4926.08,4947.92
- Đô la Hồng Kông (HKD),- Đô la Hồng Kông (HKD),- Đô la Hồng Kông (HKD),"14.860,00","14.860,00",14860.0,14860.0
- Nhân dân tệ (CNY),- Nhân dân tệ (CNY),- Nhân dân tệ (CNY),"13.834,60","13.834,60",13834.6,13834.6
- Yên Nhật (JPY),- Yên Nhật (JPY),- Yên Nhật (JPY),"94.250,00","1.957.934,00",94250.0,1957934.0
