row_label_raw,row_label_full,col_0,Năm 2021,Năm 2020,numeric__Năm 2021,numeric__Năm 2020
06.1. Chi phí bán hàng,06.1. Chi phí bán hàng,06.1. Chi phí bán hàng,06.1. Chi phí bán hàng,06.1. Chi phí bán hàng,,
"Chi phí nguyên, vật liệu","06.1. Chi phí bán hàng > Chi phí nguyên, vật liệu","Chi phí nguyên, vật liệu",999.237,170.015.785,999237.0,170015785.0
"Chi phí công cụ, dụng cụ","06.1. Chi phí bán hàng > Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",3.219.678.319,1.147.793.333,3219678319.0,1147793333.0
Chi phí nhân viên,06.1. Chi phí bán hàng > Chi phí nhân viên,Chi phí nhân viên,32.589.379.697,40.905.125.566,32589379697.0,40905125566.0
Chi phí khấu hao,06.1. Chi phí bán hàng > Chi phí khấu hao,Chi phí khấu hao,3.227.471.905,1.183.642.209,3227471905.0,1183642209.0
Chi phí dịch vụ mua ngoài,06.1. Chi phí bán hàng > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,47.149.564.802,42.137.128.490,47149564802.0,42137128490.0
Chi phí vận chuyển hàng hoá,06.1. Chi phí bán hàng > Chi phí vận chuyển hàng hoá,Chi phí vận chuyển hàng hoá,123.127.034.333,77.243.858.427,123127034333.0,77243858427.0
"Thuế, phí, lệ phí","06.1. Chi phí bán hàng > Thuế, phí, lệ phí","Thuế, phí, lệ phí",,1.317.748.614,,1317748614.0
Các khoản chi phí bán hàng khác,06.1. Chi phí bán hàng > Các khoản chi phí bán hàng khác,Các khoản chi phí bán hàng khác,27.505.962.822,35.576.729.125,27505962822.0,35576729125.0
Cộng,06.1. Chi phí bán hàng > Cộng,Cộng,236.820.091.115,199.682.041.549,236820091115.0,199682041549.0
06.2. Chi phí quản lý doanh nghiệp,06.2. Chi phí quản lý doanh nghiệp,06.2. Chi phí quản lý doanh nghiệp,06.2. Chi phí quản lý doanh nghiệp,06.2. Chi phí quản lý doanh nghiệp,,
"Chi phí nguyên, vật liệu","Chi phí nguyên, vật liệu","Chi phí nguyên, vật liệu",Năm 2021,Năm 2020,,
Chi phí nhân viên,"Chi phí nguyên, vật liệu > Chi phí nhân viên",Chi phí nhân viên,73.091.818.113,84.464.565.260,73091818113.0,84464565260.0
"Chi phí công cụ, dụng cụ","Chi phí nguyên, vật liệu > Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",7.415.966.673,10.182.663.824,7415966673.0,10182663824.0
Chi phí khấu hao,"Chi phí nguyên, vật liệu > Chi phí khấu hao",Chi phí khấu hao,11.270.796.327,12.703.825.255,11270796327.0,12703825255.0
Dự phòng nợ phải thu khó đòi,"Chi phí nguyên, vật liệu > Dự phòng nợ phải thu khó đòi",Dự phòng nợ phải thu khó đòi,(878.327.487),(251.306.166),-878327487.0,-251306166.0
Chi phí dịch vụ mua ngoài,"Chi phí nguyên, vật liệu > Chi phí dịch vụ mua ngoài",Chi phí dịch vụ mua ngoài,21.546.551.199,21.635.055.778,21546551199.0,21635055778.0
"Thuế, phí, lệ phí","Chi phí nguyên, vật liệu > Thuế, phí, lệ phí","Thuế, phí, lệ phí",1.035.838.850,1.304.763.177,1035838850.0,1304763177.0
Các khoản chi phí QLDN khác,"Chi phí nguyên, vật liệu > Các khoản chi phí QLDN khác",Các khoản chi phí QLDN khác,77.412.971.276,96.516.018.104,77412971276.0,96516018104.0
Cộng,"Chi phí nguyên, vật liệu > Cộng",Cộng,190.895.614.951,226.555.585.232,190895614951.0,226555585232.0
