row_label_raw,row_label_full,col_0,01/01/2021,01/01/2021_1,Trong năm,Trong năm_1,31/12/2021,31/12/2021_1,numeric__01/01/2021,numeric__01/01/2021_1,numeric__Trong năm,numeric__Trong năm_1,numeric__31/12/2021,numeric__31/12/2021_1
,,,Phải thu,Phải nộp,Số phải nộp,Số đã thực nộp,Phải thu,Phải nộp,,,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,,44.560.112.628,93.298.248.325,55.281.253.061,2.309.395,82.577.107.892,,44560112628.0,93298248325.0,55281253061.0,2309395.0,82577107892.0
Thuế GTGT hàng nhập khẩu,Thuế GTGT hàng nhập khẩu,Thuế GTGT hàng nhập khẩu,,,2.669.993.466,2.669.993.466,,,,,2669993466.0,2669993466.0,,
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,,,,,,,,,,,,
Thuế thu nhập doanh nghiệp (*),Thuế tiêu thụ đặc biệt > Thuế thu nhập doanh nghiệp (*),Thuế thu nhập doanh nghiệp (*),,61.396.261.108,83.010.559.214,56.976.218.099,,87.430.602.223,,61396261108.0,83010559214.0,56976218099.0,,87430602223.0
Thuế thu nhập cá nhân,Thuế tiêu thụ đặc biệt > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,,16.575.126.165,6.478.202.620,18.976.461.086,1.549.097.491,5.281.986.382,,16575126165.0,6478202620.0,18976461086.0,1549097491.0,5281986382.0
Thuế nhà đất và tiền thuê đất,Thuế tiêu thụ đặc biệt > Thuế nhà đất và tiền thuê đất,Thuế nhà đất và tiền thuê đất,343.978.808,1.273.629.961,1.058.932.607,2.332.562.568,,,343978808.0,1273629961.0,1058932607.0,2332562568.0,,
"Các khoản phí, lệ phí, thuế khác","Thuế tiêu thụ đặc biệt > Các khoản phí, lệ phí, thuế khác","Các khoản phí, lệ phí, thuế khác",64.000.000,23.945.920,917.373.066,251.491.325,64.000.000,689.827.661,64000000.0,23945920.0,917373066.0,251491325.0,64000000.0,689827661.0
Cộng,Thuế tiêu thụ đặc biệt > Cộng,Cộng,407.978.808,123.829.075.782,187.433.309.298,136.487.979.605,1.615.406.886,175.979.524.158,407978808.0,123829075782.0,187433309298.0,136487979605.0,1615406886.0,175979524158.0
