row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Phải thu từ chuyển nhượng bất động sản,Phải thu từ chuyển nhượng bất động sản,Phải thu từ chuyển nhượng bất động sản,321.305.912.238,279.399.957.447,321305912238.0,279399957447.0
- Dự án Sunshine City,- Dự án Sunshine City,- Dự án Sunshine City,111.510.930.879,122.547.888.597,111510930879.0,122547888597.0
- Dự án Sunshine Green Iconic,- Dự án Sunshine Green Iconic,- Dự án Sunshine Green Iconic,88.167.663.441,-,88167663441.0,
- Dự án Sunshine Garden,- Dự án Sunshine Garden,- Dự án Sunshine Garden,51.213.839.563,61.723.385.847,51213839563.0,61723385847.0
- Dự án Sunshine Center,- Dự án Sunshine Center,- Dự án Sunshine Center,42.438.928.460,42.211.759.448,42438928460.0,42211759448.0
- Dự án Sunshine Capital,- Dự án Sunshine Capital,- Dự án Sunshine Capital,22.799.700.447,46.246.736.458,22799700447.0,46246736458.0
- Dự án Sunshine Palace,- Dự án Sunshine Palace,- Dự án Sunshine Palace,5.174.849.448,6.670.187.097,5174849448.0,6670187097.0
Khác,Khác,Khác,7.403.131.429,7.940.177.464,7403131429.0,7940177464.0
,,,328.709.043.667,287.340.134.911,328709043667.0,287340134911.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu khách hàng là các bên liên quan chủ yếu(Chỉ tiết tại Thuyết minh số 40),Trong đó: > Phải thu khách hàng là các bên liên quan chủ yếu(Chỉ tiết tại Thuyết minh số 40),Phải thu khách hàng là các bên liên quan chủ yếu(Chỉ tiết tại Thuyết minh số 40),5.339.012.000,7.164.536.220,5339012000.0,7164536220.0
