row_label_raw,row_label_full,col_0,Vốn đã góp,Vốn đã góp_1,Vốn đã góp_2,Vốn đã góp_3,numeric__Vốn đã góp,numeric__Vốn đã góp_1,numeric__Vốn đã góp_2,numeric__Vốn đã góp_3
,,,Số cuối năm,Số cuối năm,Số đầu năm,Số đầu năm,,,,
,,,VND,%,VND,%,,,,
Ông Đỗ Anh Tuấn,Ông Đỗ Anh Tuấn,Ông Đỗ Anh Tuấn,2.437.500.000.000,65,2.437.500.000.000,65,2437500000000.0,65.0,2437500000000.0,65.0
Ông Đỗ Văn Trường,Ông Đỗ Văn Trường,Ông Đỗ Văn Trường,225.000.000.000,6,225.000.000.000,6,225000000000.0,6.0,225000000000.0,6.0
Cổ đông khác,Cổ đông khác,Cổ đông khác,1.087.500.000.000,29,1.087.500.000.000,29,1087500000000.0,29.0,1087500000000.0,29.0
,,,3.750.000.000.000,100,3.750.000.000.000,100,3750000000000.0,100.0,3750000000000.0,100.0
