row_label_raw,row_label_full,Cổ đông không kiểm soát [b],3.712.341.499,numeric__3.712.341.499
Chênh lệch giữa giá phí hợp nhất và tài sản thuần được ghi,Chênh lệch giữa giá phí hợp nhất và tài sản thuần được ghi,Chênh lệch giữa giá phí hợp nhất và tài sản thuần được ghi,126.238.725.762,126238725762.0
nhận vào Quỹ khác thuộc vốn chủ sở hữu [c],nhận vào Quỹ khác thuộc vốn chủ sở hữu [c],nhận vào Quỹ khác thuộc vốn chủ sở hữu [c],,
Tổng giá phí hợp nhất kinh doanh đã thanh toán [d] = [a] - [b] + [c],nhận vào Quỹ khác thuộc vốn chủ sở hữu [c] > Tổng giá phí hợp nhất kinh doanh đã thanh toán [d] = [a] - [b] + [c],Tổng giá phí hợp nhất kinh doanh đã thanh toán [d] = [a] - [b] + [c],542.000.000.000,542000000000.0
