row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > VNDGiá trịcó thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > VNDGiá trịcó thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > VNDGiá trịcó thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > VNDGiá trịcó thể thu hồi
Công ty Cổ phần Cơ điệnFugytech,Công ty Cổ phần Cơ điệnFugytech,Công ty Cổ phần Cơ điệnFugytech,3.250.000.000,-,3.250.000.000,-,3250000000.0,,3250000000.0,
Công ty TNHH ARB EAST,Công ty TNHH ARB EAST,Công ty TNHH ARB EAST,1.000.000.000,-,1.000.000.000,-,1000000000.0,,1000000000.0,
Khách hàng cá nhân mua căn hộ,Khách hàng cá nhân mua căn hộ,Khách hàng cá nhân mua căn hộ,214.641.236,157.273.323,2.635.655.147,777.622.052,214641236.0,157273323.0,2635655147.0,777622052.0
Đối tượng khác,Đối tượng khác,Đối tượng khác,3.181.109.402,-,4.602.399.427,-,3181109402.0,,4602399427.0,
,,,7.645.750.638,157.273.323,11.488.054.574,777.622.052,7645750638.0,157273323.0,11488054574.0,777622052.0
