row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Các khoản chi phí bán hàng,Các khoản chi phí bán hàng,Các khoản chi phí bán hàng,Các khoản chi phí bán hàng,Các khoản chi phí bán hàng,,
"Chi phí thường, hoa hồng đại lý","Các khoản chi phí bán hàng > Chi phí thường, hoa hồng đại lý","Chi phí thường, hoa hồng đại lý",169.816.133.113,183.753.520.139,169816133113.0,183753520139.0
Chi phí hỗ trợ lãi suất,Các khoản chi phí bán hàng > Chi phí hỗ trợ lãi suất,Chi phí hỗ trợ lãi suất,34.120.519.681,8.787.906.380,34120519681.0,8787906380.0
"Chi phí quảng cáo, quả tặng","Các khoản chi phí bán hàng > Chi phí quảng cáo, quả tặng","Chi phí quảng cáo, quả tặng",2.860.000.000,47.458.410.000,2860000000.0,47458410000.0
Các khoản chi phí bán hàng khác,Các khoản chi phí bán hàng > Các khoản chi phí bán hàng khác,Các khoản chi phí bán hàng khác,2.511.801.095,16.355.107.073,2511801095.0,16355107073.0
,,,209.308.453.889,256.354.943.592,209308453889.0,256354943592.0
Các khoản chi phí quản lý doanh nghiệp,Các khoản chi phí quản lý doanh nghiệp,Các khoản chi phí quản lý doanh nghiệp,Các khoản chi phí quản lý doanh nghiệp,Các khoản chi phí quản lý doanh nghiệp,,
Chi phí nhân viên,Các khoản chi phí quản lý doanh nghiệp > Chi phí nhân viên,Chi phí nhân viên,108.010.961.649,94.211.132.472,108010961649.0,94211132472.0
Chi phí khấu hao tài sản cố định,Các khoản chi phí quản lý doanh nghiệp > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,6.002.187.919,5.746.889.831,6002187919.0,5746889831.0
(Hoàn nhập)/Trích lập dự phòng phải thu khó đòi,Các khoản chi phí quản lý doanh nghiệp > (Hoàn nhập)/Trích lập dự phòng phải thu khó đòi,(Hoàn nhập)/Trích lập dự phòng phải thu khó đòi,(3.221.955.207),5.773.252.954,-3221955207.0,5773252954.0
Chi phí dịch vụ mua ngoài,Các khoản chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,22.115.228.506,22.623.699.287,22115228506.0,22623699287.0
Các chi phí khác,Các khoản chi phí quản lý doanh nghiệp > Các chi phí khác,Các chi phí khác,5.153.985.071,5.026.273.333,5153985071.0,5026273333.0
,,,138.060.407.938,133.381.247.877,138060407938.0,133381247877.0
