row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > VND Giá trị theo phương pháp vốn chủ sở hữu,Số đầu năm > Giá gốc,Số đầu năm > VND Giá trị theo phương pháp vốn chủ sở hữu,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > VND Giá trị theo phương pháp vốn chủ sở hữu,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > VND Giá trị theo phương pháp vốn chủ sở hữu
Công ty Cổ phần Sunshine Tây Hồ Công ty Cổ phần Thiên Hải (i),Công ty Cổ phần Sunshine Tây Hồ Công ty Cổ phần Thiên Hải (i),Công ty Cổ phần Sunshine Tây Hồ Công ty Cổ phần Thiên Hải (i),450.000.000.000,443.137.443.614,450.000.000.000,449.139.180.701,450000000000.0,443137443614.0,450000000000.0,449139180701.0
Công ty Cổ phần Sunshine Tây Hồ Công ty Cổ phần Thiên Hải (i),Công ty Cổ phần Sunshine Tây Hồ Công ty Cổ phần Thiên Hải (i),Công ty Cổ phần Sunshine Tây Hồ Công ty Cổ phần Thiên Hải (i),Không còn là công ty liên kết,Không còn là công ty liên kết,1.445.000.000.000,1.443.393.208.676,,,1445000000000.0,1443393208676.0
Công ty Cổ phần Sunshine Tây Hồ Công ty Cổ phần Thiên Hải (i),Công ty Cổ phần Sunshine Tây Hồ Công ty Cổ phần Thiên Hải (i),Công ty Cổ phần Sunshine Tây Hồ Công ty Cổ phần Thiên Hải (i),450.000.000.000,443.137.443.614,1.895.000.000.000,1.892.532.389.377,450000000000.0,443137443614.0,1895000000000.0,1892532389377.0
