row_label_raw,row_label_full,Chứng khoán nợ,Chứng khoán nợ_1,Chứng khoán nợ_2,numeric__Chứng khoán nợ_1,numeric__Chứng khoán nợ_2
▪ Tín phiếu Ngân hàng Nhà nước,▪ Tín phiếu Ngân hàng Nhà nước,▪ Tín phiếu Ngân hàng Nhà nước,-,2.000.000,,2000000.0
▪ Trái phiếu Chính phủ,▪ Trái phiếu Chính phủ,▪ Trái phiếu Chính phủ,200.612,-,200612.0,
▪ Do các tổ chức tín dụng khác trong nước phát hành – chưa niêm yết,▪ Do các tổ chức tín dụng khác trong nước phát hành – chưa niêm yết,▪ Do các tổ chức tín dụng khác trong nước phát hành – chưa niêm yết,1.000.000,4.000.000,1000000.0,4000000.0
▪ Do các tổ chức kinh tế trong nước phát hành – chưa niêm yết,▪ Do các tổ chức kinh tế trong nước phát hành – chưa niêm yết,▪ Do các tổ chức kinh tế trong nước phát hành – chưa niêm yết,75.000,75.000,75000.0,75000.0
,,,1.275.612,6.075.000,1275612.0,6075000.0
