row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018 > Cho vay khách hàng – gộp Triệu VND,Tại ngày 31 tháng 12 năm 2018 > Tiền gửi của khách hàng Triệu VND,Tại ngày 31 tháng 12 năm 2018 > Phát hành giấy tờ có giá Triệu VND,Tại ngày 31 tháng 12 năm 2018 > Nợ tiềm tàng và các cam kết tín dụng – gộp Triệu VND,Tại ngày 31 tháng 12 năm 2018 > Chứng khoán đầu tư – gộp Triệu VND,"Tại ngày 31 tháng 12 năm 2018 > Gớp vốn, đầu tư dài hạn – gộp Triệu VND",Tại ngày 31 tháng 12 năm 2018 > Tiền gửi và cho vay TCTD khác – gộp Triệu VND,Tại ngày 31 tháng 12 năm 2018 > Tiền gửi và vay từ TCTD khác Triệu VND,Tại ngày 31 tháng 12 năm 2018 > Công cụ tài chính phải sinh (Tổng giá trị giao dịch theo hợp đồng) Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2018 > Cho vay khách hàng – gộp Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2018 > Tiền gửi của khách hàng Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2018 > Phát hành giấy tờ có giá Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2018 > Nợ tiềm tàng và các cam kết tín dụng – gộp Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2018 > Chứng khoán đầu tư – gộp Triệu VND,"numeric__Tại ngày 31 tháng 12 năm 2018 > Gớp vốn, đầu tư dài hạn – gộp Triệu VND",numeric__Tại ngày 31 tháng 12 năm 2018 > Tiền gửi và cho vay TCTD khác – gộp Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2018 > Tiền gửi và vay từ TCTD khác Triệu VND,numeric__Tại ngày 31 tháng 12 năm 2018 > Công cụ tài chính phải sinh (Tổng giá trị giao dịch theo hợp đồng) Triệu VND
Trong nước,Trong nước,Trong nước,104.042.577,116.915.201,-,6.960.771,17.195.196,1.065.566,1.690.797,4.825.270,54.344.740,104042577.0,116915201.0,,6960771.0,17195196.0,1065566.0,1690797.0,4825270.0,54344740.0
Nước ngoài,Nước ngoài,Nước ngoài,-,2.511.315,-,177.395,-,-,17.360.067,11.185.794,3.085.234,,2511315.0,,177395.0,,,17360067.0,11185794.0,3085234.0
,,,104.042.577,119.426.516,-,7.138.166,17.195.196,1.065.566,19.050.864,16.011.064,57.429.974,104042577.0,119426516.0,,7138166.0,17195196.0,1065566.0,19050864.0,16011064.0,57429974.0
Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,,,,,,,,,
,,,Cho vay khách hàng – gộp Triệu VND,Tiền gửi của khách hàng Triệu VND,Phát hành giấy tờ có giá Triệu VND,Nợ tiềm tàng và các cam kết tín dụng – gộp Triệu VND,Chứng khoán đầu tư – gộp Triệu VND,"Gớp vốn, đầu tư dài hạn – gộp Triệu VND",Tiền gửi và cho vay TCTD khác – gộp Triệu VND,Tiền gửi và vay từ TCTD khác Triệu VND,Công cụ tài chính phải sinh (Tổng giá trị giao dịch theo hợp đồng) Triệu VND,,,,,,,,,
Trong nước,Tại ngày 31 tháng 12 năm 2017 > Trong nước,Trong nước,101.324.328,117.001.291,3.000.000,6.444.948,21.558.484,2.435.063,12.983.029,8.150.640,43.374.571,101324328.0,117001291.0,3000000.0,6444948.0,21558484.0,2435063.0,12983029.0,8150640.0,43374571.0
Nước ngoài,Tại ngày 31 tháng 12 năm 2017 > Nước ngoài,Nước ngoài,-,1.256.151,-,177.369,-,-,2.262.855,3.105.790,2.661,,1256151.0,,177369.0,,,2262855.0,3105790.0,2661.0
,,,101.324.328,118.257.442,3.000.000,6.622.317,21.558.484,2.435.063,15.245.884,11.256.430,43.377.232,101324328.0,118257442.0,3000000.0,6622317.0,21558484.0,2435063.0,15245884.0,11256430.0,43377232.0
