row_label_raw,row_label_full,col_0,2018Triệu VND,2017Triệu VND,numeric__2018Triệu VND,numeric__2017Triệu VND
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,
Thu từ các khoản nợ đã được xử lý trước đây,Thu nhập từ hoạt động khác > Thu từ các khoản nợ đã được xử lý trước đây,Thu từ các khoản nợ đã được xử lý trước đây,203.125,441.114,203125.0,441114.0
Thu từ thanh lý tài sản:,Thu nhập từ hoạt động khác > Thu từ thanh lý tài sản:,Thu từ thanh lý tài sản:,104.228,241.752,104228.0,241752.0
- Quyền sử dụng đất,Thu nhập từ hoạt động khác > - Quyền sử dụng đất,- Quyền sử dụng đất,-,89.709,,89709.0
- Tài sản cố định,Thu nhập từ hoạt động khác > - Tài sản cố định,- Tài sản cố định,1.337,5.520,1337.0,5520.0
- Tài sản thay thế cho việc thực hiện nghĩa vụ của bên bảo đảm đã chuyển quyền sở hữu cho TCTD chờ xử lý và tài sản khác,Thu nhập từ hoạt động khác > - Tài sản thay thế cho việc thực hiện nghĩa vụ của bên bảo đảm đã chuyển quyền sở hữu cho TCTD chờ xử lý và tài sản khác,- Tài sản thay thế cho việc thực hiện nghĩa vụ của bên bảo đảm đã chuyển quyền sở hữu cho TCTD chờ xử lý và tài sản khác,102.891,146.523,102891.0,146523.0
Thu nhập khác,Thu nhập từ hoạt động khác > Thu nhập khác,Thu nhập khác,17.474,13.592,17474.0,13592.0
,,,324.827,696.458,324827.0,696458.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,
Giá trị ghi sổ của tài sản được thanh lý:,Chi phí hoạt động khác > Giá trị ghi sổ của tài sản được thanh lý:,Giá trị ghi sổ của tài sản được thanh lý:,(97.045),(216.939),-97045.0,-216939.0
- Quyền sử dụng đất,Chi phí hoạt động khác > - Quyền sử dụng đất,- Quyền sử dụng đất,-,(91.295),,-91295.0
- Tài sản cố định,Chi phí hoạt động khác > - Tài sản cố định,- Tài sản cố định,-,(12.323),,-12323.0
- Tài sản thay thế cho việc thực hiện nghĩa vụ của bên bảo đảm đã chuyển quyền sở hữu cho TCTD chờ xử lý và tài sản khác,Chi phí hoạt động khác > - Tài sản thay thế cho việc thực hiện nghĩa vụ của bên bảo đảm đã chuyển quyền sở hữu cho TCTD chờ xử lý và tài sản khác,- Tài sản thay thế cho việc thực hiện nghĩa vụ của bên bảo đảm đã chuyển quyền sở hữu cho TCTD chờ xử lý và tài sản khác,(97.045),(113.321),-97045.0,-113321.0
Chi phí khác,Chi phí hoạt động khác > Chi phí khác,Chi phí khác,(3.922),(50.565),-3922.0,-50565.0
,,,(100.967),(267.504),-100967.0,-267504.0
Lãi thuần từ hoạt động khác,Chi phí hoạt động khác > Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,223.860,428.954,223860.0,428954.0
