row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm 2025 VND,Năm 2024 VND,numeric__Mã số,numeric__Thuyết minh,numeric__Năm 2025 VND,numeric__Năm 2024 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,25,6.620.904.057.857,5.532.197.539.753,1.0,25.0,6620904057857.0,5532197539753.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,25,87.128.821,769.164.396,2.0,25.0,87128821.0,769164396.0
Doanh thu thuần bán hàng và cung cấp dịch vụ,Doanh thu thuần bán hàng và cung cấp dịch vụ,Doanh thu thuần bán hàng và cung cấp dịch vụ,10,,6.620.816.929.036,5.531.428.375.357,10.0,,6620816929036.0,5531428375357.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,11,26,5.247.614.547.190,4.235.073.827.337,11.0,26.0,5247614547190.0,4235073827337.0
Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,20,,1.373.202.381.846,1.296.354.548.020,20.0,,1373202381846.0,1296354548020.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,27,630.211.238.915,468.430.348.096,21.0,27.0,630211238915.0,468430348096.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,28,654.719.600.794,709.387.970.116,22.0,28.0,654719600794.0,709387970116.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,403.274.970.034,517.265.219.567,23.0,,403274970034.0,517265219567.0
"Phần lãi hoặc lỗ trong công ty liên doanh, liên kết","Phần lãi hoặc lỗ trong công ty liên doanh, liên kết","Phần lãi hoặc lỗ trong công ty liên doanh, liên kết",24,,884.444.577.864,398.257.465.388,24.0,,884444577864.0,398257465388.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,29,118.237.678,105.161.091,25.0,29.0,118237678.0,105161091.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,29,400.158.885.726,446.339.374.584,26.0,29.0,400158885726.0,446339374584.0
Lợi nhuận thuần từ hoạt động kinh doanh,Lợi nhuận thuần từ hoạt động kinh doanh,Lợi nhuận thuần từ hoạt động kinh doanh,30,,1.832.861.474.427,1.007.209.855.713,30.0,,1832861474427.0,1007209855713.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,30,401.836.510.674,22.769.797.865,31.0,30.0,401836510674.0,22769797865.0
Chi phí khác,Chi phí khác,Chi phí khác,32,31,41.591.692.942,38.265.130.153,32.0,31.0,41591692942.0,38265130153.0
Lợi nhuận khác,Lợi nhuận khác,Lợi nhuận khác,40,,360.244.817.732,(15.495.332.288),40.0,,360244817732.0,-15495332288.0
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,50,,2.193.106.292.159,991.714.523.425,50.0,,2193106292159.0,991714523425.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,,211.547.365.232,129.108.737.045,51.0,,211547365232.0,129108737045.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,52,,(2.024.971.395),6.885.130.345,52.0,,-2024971395.0,6885130345.0
Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,60,,1.983.583.898.322,855.720.656.035,60.0,,1983583898322.0,855720656035.0
Lợi nhuận sau thuế của công ty mẹ,Lợi nhuận sau thuế của công ty mẹ,Lợi nhuận sau thuế của công ty mẹ,61,,1.696.438.436.243,613.654.209.489,61.0,,1696438436243.0,613654209489.0
Lợi nhuận sau thuế của cổ đông không kiểm soát,Lợi nhuận sau thuế của cổ đông không kiểm soát,Lợi nhuận sau thuế của cổ đông không kiểm soát,62,,287.145.462.079,242.066.446.546,62.0,,287145462079.0,242066446546.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,70,32,3.774,1.339,70.0,32.0,3774.0,1339.0
Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,71,33,3.774,1.339,71.0,33.0,3774.0,1339.0
