row_label_raw,row_label_full,Các Công ty con do Công ty mẹ đầu tư gián tiếp,Các Công ty con do Công ty mẹ đầu tư gián tiếp_1,Hoạt động kinh doanh chính,Tỷ lệ lợi ích,Tỷ lệ lợi ích_1,Tỷ lệ quyền biểu quyết,Tỷ lệ quyền biểu quyết_1,numeric__Các Công ty con do Công ty mẹ đầu tư gián tiếp_1,numeric__Hoạt động kinh doanh chính,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ lợi ích_1,numeric__Tỷ lệ quyền biểu quyết,numeric__Tỷ lệ quyền biểu quyết_1
Các Công ty con do Công ty mẹ đầu tư gián tiếp,Các Công ty con do Công ty mẹ đầu tư gián tiếp,Các Công ty con do Công ty mẹ đầu tư gián tiếp,Các Công ty con do Công ty mẹ đầu tư gián tiếp,Hoạt động kinh doanh chính,Số cuối năm,Số đầu năm,Số cuối năm,Số đầu năm,,,,,,
Tên công ty,Tên công ty,Tên công ty,Địa chỉ trụ sở chính,,,,,,,,,,,
1. Công ty Cổ phần Thủy điện Sông Đà 3 - Đaklô,Tên công ty > 1. Công ty Cổ phần Thủy điện Sông Đà 3 - Đaklô,1. Công ty Cổ phần Thủy điện Sông Đà 3 - Đaklô,"94 Võ Nguyên Giáp, tổ 4, xã Măng Den, tỉnh Quảng Ngãi",Kinh doanh thủy điện,"50,48%","50,48%","98,97%","98,97%",,,0.5047999999999999,0.5047999999999999,0.9897,0.9897
2. Công ty Cổ phần Thủy điện Nậm Mu,Tên công ty > 2. Công ty Cổ phần Thủy điện Nậm Mu,2. Công ty Cổ phần Thủy điện Nậm Mu,"Thôn Tân Thắng, xã Tân Quang, tỉnh Tuyên Quang",Kinh doanh thủy điện,"29,84%","29,84%","51,00%","51,00%",,,0.2984,0.2984,0.51,0.51
3. Công ty Cổ phần Sông Đà Tây Đô,Tên công ty > 3. Công ty Cổ phần Sông Đà Tây Đô,3. Công ty Cổ phần Sông Đà Tây Đô,"Tầng 8, tòa nhà Sông Đà 9, đường Phạm Hùng, phường Từ Liêm, thành phố Hà Nội",Kinh doanh Bất động sản,"22,65%","22,65%","75,90%","75,90%",,,0.22649999999999998,0.22649999999999998,0.759,0.759
