row_label_raw,row_label_full,22.2. Thu nhập trên một cổ phiếu,Năm 2025,Năm 2024,numeric__Năm 2025,numeric__Năm 2024
- Lợi nhuận hoặc lỗ để tính lãi cơ bản trên cổ phiếu,- Lợi nhuận hoặc lỗ để tính lãi cơ bản trên cổ phiếu,- Lợi nhuận hoặc lỗ để tính lãi cơ bản trên cổ phiếu,121.536,79.168,121536.0,79168.0
- Các khoản điều chỉnh giảm,- Các khoản điều chỉnh giảm,- Các khoản điều chỉnh giảm,-,(17.225),,-17225.0
"+ Quỹ khen thưởng, phúc lợi","+ Quỹ khen thưởng, phúc lợi","+ Quỹ khen thưởng, phúc lợi",-,(17.225),,-17225.0
- Số bình quân gia quyền cổ phiếu phổ thông để tính lãi cơ bản,- Số bình quân gia quyền cổ phiếu phổ thông để tính lãi cơ bản,- Số bình quân gia quyền cổ phiếu phổ thông để tính lãi cơ bản,361,361,361.0,361.0
- Lãi cơ bản trên cổ phiếu,- Lãi cơ bản trên cổ phiếu,- Lãi cơ bản trên cổ phiếu,337,172,337.0,172.0
- Lãi suy giảm trên cổ phiếu,- Lãi suy giảm trên cổ phiếu,- Lãi suy giảm trên cổ phiếu,337,172,337.0,172.0
