row_label_raw,row_label_full,- Cổ tức đã công bố sau ngày kết thúc niên độ kế toán:,Năm 2025,Năm 2024,numeric__Năm 2025,numeric__Năm 2024
+ Cổ tức đã công bố trên cổ phiếu phổ thông:,+ Cổ tức đã công bố trên cổ phiếu phổ thông:,+ Cổ tức đã công bố trên cổ phiếu phổ thông:,Chưa công bố,"6,5%",,0.065
+ Cổ tức đã công bố trên cổ phiếu ưu đãi:,+ Cổ tức đã công bố trên cổ phiếu ưu đãi:,+ Cổ tức đã công bố trên cổ phiếu ưu đãi:,-,-,,
- Cổ tức của cổ phiếu ưu đãi lũy kế chưa được ghi nhận:,- Cổ tức của cổ phiếu ưu đãi lũy kế chưa được ghi nhận:,- Cổ tức của cổ phiếu ưu đãi lũy kế chưa được ghi nhận:,-,-,,
