row_label_raw,row_label_full,"29. Thu nhập từ góp vốn, mua cổ phần: > Cổ tức nhận được trong năm từ góp vốn, mua cổ phần",Năm 2025 > 6.554,Năm 2024 > -,numeric__Năm 2025 > 6.554,numeric__Năm 2024 > -
"Thu từ góp vốn, đầu tư dài hạn","Thu từ góp vốn, đầu tư dài hạn","Thu từ góp vốn, đầu tư dài hạn",6.554,-,6554.0,
Tổng cộng,Tổng cộng,Tổng cộng,6.554,-,6554.0,
