row_label_raw,row_label_full,Năm này > Số dư đầu năm > Dự phòng rủi ro trích lập trong năm /(Hoàn nhập trong năm) > Sử dụng dự phòng rủi ro tín dụng trong năm > Số dư cuối năm > Năm trước > Số dư đầu năm > Dự phòng rủi ro trích lập trong năm /(Hoàn nhập trong năm) > Sử dụng dự phòng rủi ro tín dụng trong năm > Số dư cuối năm > Chi tiết số dư dự phòng,Dự phòng chung > 160.774 > 438 > - > 161.212 > 148.031 > 12.743 > - > 160.774 > 31/12/2025,Dự phòng cụ thể > 49.910 > 99.524 > (74.496) > 74.938 > 30.521 > 124.775 > (105.386) > 49.910 > 31/12/2024,numeric__Dự phòng chung > 160.774 > 438 > - > 161.212 > 148.031 > 12.743 > - > 160.774 > 31/12/2025,numeric__Dự phòng cụ thể > 49.910 > 99.524 > (74.496) > 74.938 > 30.521 > 124.775 > (105.386) > 49.910 > 31/12/2024
Dự phòng rủi ro cho vay tổ chức tín dụng khác,Dự phòng rủi ro cho vay tổ chức tín dụng khác,Dự phòng rủi ro cho vay tổ chức tín dụng khác,-,-,,
Dự phòng rủi ro cho vay khách hàng,Dự phòng rủi ro cho vay tổ chức tín dụng khác > Dự phòng rủi ro cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,236.150,210.684,236150.0,210684.0
+ Dự phòng chung,Dự phòng rủi ro cho vay tổ chức tín dụng khác > + Dự phòng chung,+ Dự phòng chung,161.212,160.774,161212.0,160774.0
+ Dự phòng cụ thể,Dự phòng rủi ro cho vay tổ chức tín dụng khác > + Dự phòng cụ thể,+ Dự phòng cụ thể,74.938,49.910,74938.0,49910.0
Cộng,Dự phòng rủi ro cho vay tổ chức tín dụng khác > Cộng,Cộng,236.150,210.684,236150.0,210684.0
