row_label_raw,row_label_full,8.1. Chứng khoán đầu tư giữ đến ngày đáo hạn:,31/12/2025,31/12/2024,numeric__31/12/2025,numeric__31/12/2024
- Tín phiếu NHNN,- Tín phiếu NHNN,- Tín phiếu NHNN,-,2.100.000,,2100000.0
- Trái phiếu Chính phủ,- Trái phiếu Chính phủ,- Trái phiếu Chính phủ,1.839.351,1.257.802,1839351.0,1257802.0
Cộng,Cộng,Cộng,1.839.351,3.357.802,1839351.0,3357802.0
8.2. Trái phiếu đặc biệt do VAMC phát hành,8.2. Trái phiếu đặc biệt do VAMC phát hành,8.2. Trái phiếu đặc biệt do VAMC phát hành,31/12/2025,31/12/2024,,
- Mệnh giá trái phiếu đặc biệt (1),8.2. Trái phiếu đặc biệt do VAMC phát hành > - Mệnh giá trái phiếu đặc biệt (1),- Mệnh giá trái phiếu đặc biệt (1),497.106,287.938,497106.0,287938.0
- Dự phòng trái phiếu đặc biệt (2),8.2. Trái phiếu đặc biệt do VAMC phát hành > - Dự phòng trái phiếu đặc biệt (2),- Dự phòng trái phiếu đặc biệt (2),(58.320),(72.402),-58320.0,-72402.0
Cộng,8.2. Trái phiếu đặc biệt do VAMC phát hành > Cộng,Cộng,438.786,215.536,438786.0,215536.0
Tổng cộng,8.2. Trái phiếu đặc biệt do VAMC phát hành > Tổng cộng,Tổng cộng,2.278.137,3.573.338,2278137.0,3573338.0
