row_label_raw,row_label_full,col_0,1/1/2022VND,Số phát sinh trong năm VND,Số đã nộp trong năm VND,Số đã cán trừ/phân loại lại trong năm VND,31/12/2022VND,numeric__1/1/2022VND,numeric__Số phát sinh trong năm VND,numeric__Số đã nộp trong năm VND,numeric__Số đã cán trừ/phân loại lại trong năm VND,numeric__31/12/2022VND
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,251.851.751.320,2.893.743.910.542,(2.890.609.009.320),-,254.986.652.542,251851751320.0,2893743910542.0,-2890609009320.0,,254986652542.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,197.068.124.305,680.488.477.453,(706.067.142.891),-,171.489.458.867,197068124305.0,680488477453.0,-706067142891.0,,171489458867.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,5.274.475.839.328,(855.904.653.274),(4.418.571.186.054),-,,5274475839328.0,-855904653274.0,-4418571186054.0,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,10.456.313.409,37.265.614.531,(39.950.253.443),-,7.771.674.497,10456313409.0,37265614531.0,-39950253443.0,,7771674497.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,2.403.051.783,(2.403.051.783),-,-,,2403051783.0,-2403051783.0,,
Thuế đất và tiền thuê đất,Thuế đất và tiền thuê đất,Thuế đất và tiền thuê đất,1.581.049.815,30.016.537.823,(25.546.984.893),(4.469.552.930),1.581.049.815,1581049815.0,30016537823.0,-25546984893.0,-4469552930.0,1581049815.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,4.840.480,44.704.960,(45.025.120),-,4.520.320,4840480.0,44704960.0,-45025120.0,,4520320.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,1.255.926.756,65.088.770.160,(64.981.838.198),-,1.362.858.718,1255926756.0,65088770160.0,-64981838198.0,,1362858718.0
,,,462.218.006.085,8.983.526.906.580,(4.585.507.958.922),(4.423.040.738.984),437.196.214.759,462218006085.0,8983526906580.0,-4585507958922.0,-4423040738984.0,437196214759.0
