row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2022VND,2021VND,,
Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh > Bán nguyên vật liệu,Bán nguyên vật liệu,89.530.373.623,31.480.104.858,89530373623.0,31480104858.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh > Mua hàng hóa,Mua hàng hóa,310.054.622.310,172.358.673.160,310054622310.0,172358673160.0
Công ty Cổ phần Bia Sài Gòn - Sông Lam,Công ty Cổ phần Bia Sài Gòn - Sông Lam,Công ty Cổ phần Bia Sài Gòn - Sông Lam,Công ty Cổ phần Bia Sài Gòn - Sông Lam,Công ty Cổ phần Bia Sài Gòn - Sông Lam,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Sông Lam > Bán nguyên vật liệu,Bán nguyên vật liệu,608.428.863.870,439.268.576.686,608428863870.0,439268576686.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn - Sông Lam > Mua hàng hóa,Mua hàng hóa,1.794.654.957.590,1.419.291.500.330,1794654957590.0,1419291500330.0
Cổ tức đã nhận,Công ty Cổ phần Bia Sài Gòn - Sông Lam > Cổ tức đã nhận,Cổ tức đã nhận,34.045.000.000,15.475.000.000,34045000000.0,15475000000.0
Giao dịch khác,Công ty Cổ phần Bia Sài Gòn - Sông Lam > Giao dịch khác,Giao dịch khác,410.612.031,357.053.424,410612031.0,357053424.0
Công ty Cổ phần Bia Sài Gòn - Hà Nội,Công ty Cổ phần Bia Sài Gòn - Hà Nội,Công ty Cổ phần Bia Sài Gòn - Hà Nội,Công ty Cổ phần Bia Sài Gòn - Hà Nội,Công ty Cổ phần Bia Sài Gòn - Hà Nội,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Hà Nội > Bán nguyên vật liệu,Bán nguyên vật liệu,423.117.295.228,328.752.632.413,423117295228.0,328752632413.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn - Hà Nội > Mua hàng hóa,Mua hàng hóa,1.230.241.941.110,1.075.395.166.830,1230241941110.0,1075395166830.0
Cổ tức đã nhận,Công ty Cổ phần Bia Sài Gòn - Hà Nội > Cổ tức đã nhận,Cổ tức đã nhận,28.140.000.000,14.070.000.000,28140000000.0,14070000000.0
