row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2022 VND,2021 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2022 VND,numeric__2021 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,01,,5.219.895.651.128,4.084.223.584.911,1.0,,5219895651128.0,4084223584911.0
Khấu hao và phân bổ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Khấu hao và phân bổ,Khấu hao và phân bổ,02,,131.744.441.825,142.625.121.959,2.0,,131744441825.0,142625121959.0
Các khoản dự phòng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng,Các khoản dự phòng,03,,40.156.964.920,(65.464.967.602),3.0,,40156964920.0,-65464967602.0
Lỗ/(lãi) chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ/(lãi) chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lỗ/(lãi) chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,,70.968.249,(1.812.117.301),4.0,,70968249.0,-1812117301.0
Lãi từ hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi từ hoạt động đầu tư,Lãi từ hoạt động đầu tư,05,,(3.002.309.247.583),(2.796.966.975.472),5.0,,-3002309247583.0,-2796966975472.0
Hoàn nhập quỹ phát triển khoa học và công nghệ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Hoàn nhập quỹ phát triển khoa học và công nghệ,Hoàn nhập quỹ phát triển khoa học và công nghệ,07,,-,(73.817.939.085),7.0,,,-73817939085.0
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,,2.389.558.778.539,1.288.786.707.410,8.0,,2389558778539.0,1288786707410.0
Biến động các khoản phải thu,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải thu,Biến động các khoản phải thu,09,,(600.999.179.157),(70.369.420.502),9.0,,-600999179157.0,-70369420502.0
Biến động hàng tồn kho,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động hàng tồn kho,Biến động hàng tồn kho,10,,(302.319.392.736),62.135.018.085,10.0,,-302319392736.0,62135018085.0
Biến động các khoản phải trả và nợ phải trả khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,,928.804.882.837,1.107.019.550.966,11.0,,928804882837.0,1107019550966.0
Biến động chi phí trả trước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,,(57.253.866.167),62.348.566.431,12.0,,-57253866167.0,62348566431.0
,,,,,2.357.791.223.316,2.449.920.422.390,,,2357791223316.0,2449920422390.0
Thuế thu nhập doanh nghiệp đã nộp Tiền chi khác cho hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp Tiền chi khác cho hoạt động kinh doanh,Thuế thu nhập doanh nghiệp đã nộp Tiền chi khác cho hoạt động kinh doanh,15,,(706.067.142.891),(450.125.220.241),15.0,,-706067142891.0,-450125220241.0
Thuế thu nhập doanh nghiệp đã nộp Tiền chi khác cho hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp Tiền chi khác cho hoạt động kinh doanh,Thuế thu nhập doanh nghiệp đã nộp Tiền chi khác cho hoạt động kinh doanh,17,,(39.443.069.552),(48.598.679.752),17.0,,-39443069552.0,-48598679752.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,1.612.281.010.873,1.951.196.522.397,20.0,,1612281010873.0,1951196522397.0
