row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2022 VND,1/1/2022 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2022 VND,numeric__1/1/2022 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),TÀI SẢN > Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),100,,23.225.562.528.592,20.009.862.784.505,100.0,,23225562528592.0,20009862784505.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,5,2.924.304.281.432,2.611.792.885.629,110.0,5.0,2924304281432.0,2611792885629.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,181.904.281.432,91.792.885.629,111.0,,181904281432.0,91792885629.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,2.742.400.000.000,2.520.000.000.000,112.0,,2742400000000.0,2520000000000.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,18.127.450.000.000,16.211.000.000.000,120.0,,18127450000000.0,16211000000000.0
Đầu tư nắm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,123,6(a),18.127.450.000.000,16.211.000.000.000,123.0,,18127450000000.0,16211000000000.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,1.363.384.214.889,771.967.844.932,130.0,,1363384214889.0,771967844932.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,7,768.163.629.107,216.896.685.146,131.0,7.0,768163629107.0,216896685146.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,,32.496.219.822,8.498.629.359,132.0,,32496219822.0,8498629359.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,8(a),839.955.099.503,870.408.040.557,136.0,,839955099503.0,870408040557.0
Dự phòng phải thu khó đòi,TÀI SẢN > Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,137,9(a),(277.230.733.543),(323.835.510.130),137.0,,-277230733543.0,-323835510130.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,10(a),614.003.265.077,318.407.089.213,140.0,,614003265077.0,318407089213.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,638.862.258.889,346.164.192.220,141.0,,638862258889.0,346164192220.0
Dự phòng giảm giá hàng tồn kho,TÀI SẢN > Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,149,,(24.858.993.812),(27.757.103.007),149.0,,-24858993812.0,-27757103007.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,196.420.767.194,96.694.964.731,150.0,,196420767194.0,96694964731.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,11(a),120.103.413.490,59.188.031.592,151.0,,120103413490.0,59188031592.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,,55.744.504.730,12.464.531.235,152.0,,55744504730.0,12464531235.0
Thuế phải thu Nhà nước,TÀI SẢN > Thuế phải thu Nhà nước,Thuế phải thu Nhà nước,153,18(b),20.572.848.974,25.042.401.904,153.0,,20572848974.0,25042401904.0
