row_label_raw,row_label_full,col_0,2022VND,2021VND,numeric__2022VND,numeric__2021VND
Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm,,
Bán nguyên vật liệu,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm > Bán nguyên vật liệu,Bán nguyên vật liệu,51.358.669,-,51358669.0,
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm > Mua hàng hóa,Mua hàng hóa,5.230.549.010,6.295.910.510,5230549010.0,6295910510.0
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,331.729.392.679,286.339.846.896,331729392679.0,286339846896.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,13.112.706.784,15.780.463.952,13112706784.0,15780463952.0
Cổ tức đã nhận,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm > Cổ tức đã nhận,Cổ tức đã nhận,28.772.816.515,51.516.702.940,28772816515.0,51516702940.0
Giao dịch khác,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm > Giao dịch khác,Giao dịch khác,3.228.273.458,1.020.511.621,3228273458.0,1020511621.0
Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,,
Bán nguyên vật liệu,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Bán nguyên vật liệu,Bán nguyên vật liệu,30.549.803,-,30549803.0,
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Mua hàng hóa,Mua hàng hóa,102.439.960,-,102439960.0,
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,115.393.641.398,75.555.161.499,115393641398.0,75555161499.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,7.565.726.699,6.029.250.304,7565726699.0,6029250304.0
Giao dịch khác,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Giao dịch khác,Giao dịch khác,929.586.171,494.433.710,929586171.0,494433710.0
Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,,
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên > Mua hàng hóa,Mua hàng hóa,52.249.650,14.559.530,52249650.0,14559530.0
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,149.416.403.771,102.316.188.786,149416403771.0,102316188786.0
