row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,31/12/2022VND,1/1/2022VND,,
Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm,310.051.842.890,204.862.877.426,310051842890.0,204862877426.0
Công ty Cổ phần Hanacans,Công ty Cổ phần Hanacans,Công ty Cổ phần Hanacans,304.818.946.067,90.029.997.906,304818946067.0,90029997906.0
Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,303.175.947.048,559.509.431.031,303175947048.0,559509431031.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,3.378.858.455.965,2.604.671.834.573,3378858455965.0,2604671834573.0
,,,4.296.905.191.970,3.459.074.140.936,4296905191970.0,3459074140936.0
