row_label_raw,row_label_full,col_0,31/12/2022 > Giá gốc VND,31/12/2022 > Dự phòng VND,31/12/2022 > Giá trị ghi sổ VND,1/1/2022 > Giá gốc VND,1/1/2022 > Dự phòng VND,1/1/2022 > Giá trị ghi sổ VND,numeric__31/12/2022 > Giá gốc VND,numeric__31/12/2022 > Dự phòng VND,numeric__31/12/2022 > Giá trị ghi sổ VND,numeric__1/1/2022 > Giá gốc VND,numeric__1/1/2022 > Dự phòng VND,numeric__1/1/2022 > Giá trị ghi sổ VND
Đầu tư vào các công ty con (i),Đầu tư vào các công ty con (i),Đầu tư vào các công ty con (i),2.877.202.995.029,(169.268.236.844),2.707.934.758.185,2.837.212.995.029,(147.185.283.844),2.690.027.711.185,2877202995029.0,-169268236844.0,2707934758185.0,2837212995029.0,-147185283844.0,2690027711185.0
Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (ii),Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (ii),Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (ii),613.705.350.635,(100.225.000.000),513.480.350.635,613.705.350.635,(88.552.228.802),525.153.121.833,613705350635.0,-100225000000.0,513480350635.0,613705350635.0,-88552228802.0,525153121833.0
Đầu tư góp vốn vào các đơn vị khác (iii),Đầu tư góp vốn vào các đơn vị khác (iii),Đầu tư góp vốn vào các đơn vị khác (iii),569.372.362.407,(327.360.185.522),242.012.176.885,569.372.362.407,(326.923.222.922),242.449.139.485,569372362407.0,-327360185522.0,242012176885.0,569372362407.0,-326923222922.0,242449139485.0
,,,4.060.280.708.071,(596.853.422.366),3.463.427.285.705,4.020.290.708.071,(562.660.735.568),3.457.629.972.503,4060280708071.0,-596853422366.0,3463427285705.0,4020290708071.0,-562660735568.0,3457629972503.0
