row_label_raw,row_label_full,col_0,Code Note,2022 VND,2021 VND,numeric__Code Note,numeric__2022 VND,numeric__2021 VND
CASH FLOWS FROM INVESTING ACTIVITIES,CASH FLOWS FROM INVESTING ACTIVITIES,CASH FLOWS FROM INVESTING ACTIVITIES,CASH FLOWS FROM INVESTING ACTIVITIES,CASH FLOWS FROM INVESTING ACTIVITIES,CASH FLOWS FROM INVESTING ACTIVITIES,,,
Payments for additions to fixed assets,CASH FLOWS FROM INVESTING ACTIVITIES > Payments for additions to fixed assets,Payments for additions to fixed assets,21,"(21,504,308,649)","(43,980,184,684)",21.0,,
Proceeds from disposals of fixed assets and other long-term assets,CASH FLOWS FROM INVESTING ACTIVITIES > Proceeds from disposals of fixed assets and other long-term assets,Proceeds from disposals of fixed assets and other long-term assets,22,"2,329,406,722",-,22.0,,
Payments for granting loans and placements of term deposits at banks,CASH FLOWS FROM INVESTING ACTIVITIES > Payments for granting loans and placements of term deposits at banks,Payments for granting loans and placements of term deposits at banks,23,"(20,652,450,000,000)","(17,018,000,000,000)",23.0,,
Collections of term deposits at banks,CASH FLOWS FROM INVESTING ACTIVITIES > Collections of term deposits at banks,Collections of term deposits at banks,24,"18,686,000,000,000","14,708,000,000,000",24.0,,
Payments for investments in other entities,CASH FLOWS FROM INVESTING ACTIVITIES > Payments for investments in other entities,Payments for investments in other entities,25,"(39,990,000,000)",-,25.0,,
Proceeds from disposals of equity investments in other entities,CASH FLOWS FROM INVESTING ACTIVITIES > Proceeds from disposals of equity investments in other entities,Proceeds from disposals of equity investments in other entities,26,-,"409,861,993,444",26.0,,
Receipts of interests and dividends,CASH FLOWS FROM INVESTING ACTIVITIES > Receipts of interests and dividends,Receipts of interests and dividends,27,"2,970,368,397,529","2,578,141,211,708",27.0,,
Net cash flows from investing activities,CASH FLOWS FROM INVESTING ACTIVITIES > Net cash flows from investing activities,Net cash flows from investing activities,30,"944,753,495,602","634,023,020,468",30.0,,
