row_label_raw,row_label_full,Phải thu do chênh lệch giữa giá trị của các khoản đầu tư và phần vốn góp trong công ty liên kết,31/12/2022VND > 277.230.733.543,1/1/2022VND > 277.230.733.543,numeric__31/12/2022VND > 277.230.733.543,numeric__1/1/2022VND > 277.230.733.543
Phải thu lãi tiền gửi ngân hàng và các khoản cho vay,Phải thu lãi tiền gửi ngân hàng và các khoản cho vay,Phải thu lãi tiền gửi ngân hàng và các khoản cho vay,412.194.945.767,306.146.589.017,412194945767.0,306146589017.0
Phải thu về cổ tức,Phải thu về cổ tức,Phải thu về cổ tức,142.189.107.007,223.865.285.610,142189107007.0,223865285610.0
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,8.340.313.186,63.165.432.387,8340313186.0,63165432387.0
,,,839.955.099.503,870.408.040.557,839955099503.0,870408040557.0
