row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Chi phí nguyên liệu, vật liệu, hàng hóa","Chi phí nguyên liệu, vật liệu, hàng hóa","Chi phí nguyên liệu, vật liệu, hàng hóa",2.401.060.048.426,2.503.105.214.476,2401060048426.0,2503105214476.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,36.176.371.290,21.030.303.604,36176371290.0,21030303604.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,19.828.888.654,20.100.719.417,19828888654.0,20100719417.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,46.360.692.253,25.211.574.988,46360692253.0,25211574988.0
Chi phí khác,Chi phí khác,Chi phí khác,24.987.013.478,18.059.994.569,24987013478.0,18059994569.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,2.528.413.014.101,2.587.507.807.054,2528413014101.0,2587507807054.0
