row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,213.580.255.597,243.192.909.689,213580255597.0,243192909689.0
"Phí UPAS, phí và lãi mua hàng trả chậm","Phí UPAS, phí và lãi mua hàng trả chậm","Phí UPAS, phí và lãi mua hàng trả chậm",36.434.120.150,19.314.832.756,36434120150.0,19314832756.0
Chi phí phát hành trái phiếu phân bổ,Chi phí phát hành trái phiếu phân bổ,Chi phí phát hành trái phiếu phân bổ,13.843.285.032,10.770.845.203,13843285032.0,10770845203.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,10.513.480.679,7.043.580.862,10513480679.0,7043580862.0
Lỗ từ thanh lý khoản đầu tư,Lỗ từ thanh lý khoản đầu tư,Lỗ từ thanh lý khoản đầu tư,-,8.626.950.000,,8626950000.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,543.056.521,194.270.059,543056521.0,194270059.0
Dự phòng thuần về giảm giá chứng khoán kinh doanh và tổn thất đầu tư,Dự phòng thuần về giảm giá chứng khoán kinh doanh và tổn thất đầu tư,Dự phòng thuần về giảm giá chứng khoán kinh doanh và tổn thất đầu tư,(5.704.153.487),(12.098.429.461),-5704153487.0,-12098429461.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,269.210.044.492,277.044.959.108,269210044492.0,277044959108.0
