row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND,numeric__Số cuối năm,numeric__Đơn vị tính: VND
Chi phí xây dựng hạ tầng và san nền (*),Chi phí xây dựng hạ tầng và san nền (*),Chi phí xây dựng hạ tầng và san nền (*),11.142.164.848,11.675.788.012,11142164848.0,11675788012.0
Chi phí nội thất và cải tạo văn phòng,Chi phí nội thất và cải tạo văn phòng,Chi phí nội thất và cải tạo văn phòng,10.314.725.781,961.037.281,10314725781.0,961037281.0
Chi phí thuê đất trả trước (*),Chi phí thuê đất trả trước (*),Chi phí thuê đất trả trước (*),6.801.405.852,6.998.340.816,6801405852.0,6998340816.0
"Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",1.117.370.939,398.945.989,1117370939.0,398945989.0
Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,280.327.633,1.002.398.713,280327633.0,1002398713.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,29.655.995.053,21.036.510.811,29655995053.0,21036510811.0
