row_label_raw,row_label_full,Bên đi vay > Ngắn hạnCông ty TNHH Một thành viên Năng lượng GELEX > Công ty Cổ phần Thiết bị Điện GELEX > Công ty TNHH Một thành viên Năng lượng Gelex Ninh Thuận,Số cuối năm VND > 325.600.000.000 > 205.000.000.000 > 36.875.000.000,Kỳ hạn trả gốc và lãi > Đáo hạn từ ngày 29 tháng 10 năm 2020 đến ngày 30 tháng 12 năm 2020. Lãi trả cùng với gốc khi đáo hạn. > Đáo hạn ngày 30 tháng 12 năm 2020. Lãi trả cùng với gốc khi đáo hạn. > Đáo hạn ngày 31 tháng 12 năm 2020. Lãi trả hàng quỹ,"Lãi suất (%/năm) > 10% > 9,5%",numeric__Số cuối năm VND > 325.600.000.000 > 205.000.000.000 > 36.875.000.000,numeric__Kỳ hạn trả gốc và lãi > Đáo hạn từ ngày 29 tháng 10 năm 2020 đến ngày 30 tháng 12 năm 2020. Lãi trả cùng với gốc khi đáo hạn. > Đáo hạn ngày 30 tháng 12 năm 2020. Lãi trả cùng với gốc khi đáo hạn. > Đáo hạn ngày 31 tháng 12 năm 2020. Lãi trả hàng quỹ,"numeric__Lãi suất (%/năm) > 10% > 9,5%"
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,567.475.000.000,,,567475000000.0,,
Dài hạnCông ty TNHH Một thành viên Năng lượng Gelex Ninh Thuận,Dài hạnCông ty TNHH Một thành viên Năng lượng Gelex Ninh Thuận,Dài hạnCông ty TNHH Một thành viên Năng lượng Gelex Ninh Thuận,700.625.000.000,Tôi đa 120 tháng kể từ ngày 31 tháng 12 năm 2019. Lãi và gốc trả hàng quỹ.,"9,5%",700625000000.0,,0.095
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,700.625.000.000,,,700625000000.0,,
