row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Dự phòng
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
Công ty Cổ phầnVật tư và Xây dựng Hà Nội (*),Ngắn hạn > Công ty Cổ phầnVật tư và Xây dựng Hà Nội (*),Công ty Cổ phầnVật tư và Xây dựng Hà Nội (*),4.000.000.000,(4.000.000.000),4.000.000.000,(2.800.000.000),4000000000.0,-4000000000.0,4000000000.0,-2800000000.0
Phải thu về cho vay ngắn hạn từ các bên liên quan (Thuyết minh số 30) (**),Ngắn hạn > Phải thu về cho vay ngắn hạn từ các bên liên quan (Thuyết minh số 30) (**),Phải thu về cho vay ngắn hạn từ các bên liên quan (Thuyết minh số 30) (**),567.475.000.000,-,1.064.175.000.000,-,567475000000.0,,1064175000000.0,
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,571.475.000.000,(4.000.000.000),1.068.175.000.000,(2.800.000.000),571475000000.0,-4000000000.0,1068175000000.0,-2800000000.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,,,
Phải thu về cho vay dài hạn từ các bên liên quan (Thuyết minh số 30) (**),Dài hạn > Phải thu về cho vay dài hạn từ các bên liên quan (Thuyết minh số 30) (**),Phải thu về cho vay dài hạn từ các bên liên quan (Thuyết minh số 30) (**),700.625.000.000,-,348.000.000.000,-,700625000000.0,,348000000000.0,
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,700.625.000.000,-,348.000.000.000,-,700625000000.0,,348000000000.0,
